Date,Time,Hdg(°),GSpd(kmh),Sats,RxBt(V),Curr(A),Capa(mAh),RSSI(dB),RQly(%),RSNR(dB),TPWR(mW),FRat,TLat,RFMD,VFrq,VPwr,VChn,VBan,GPS,Alt(m),Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-08-01,07:33:31.520,0.17,0.1,19,49.65,0.4,0,-36,100,4,350,158,3608,Race,5917,1000,8,Race,38.702856 15.021156,63,-1,0,-1002,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1009,1500,1500,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-08-01,07:33:31.560,0.17,0.1,19,49.65,0.2,0,-35,100,4,350,158,3605,Race,5917,1000,8,Race,38.702876 15.021144,63,-1,2,-1004,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000040,1008,1500,1501,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-08-01,07:33:31.560,0.17,0.1,19,49.65,0.2,0,-35,100,4,350,158,3605,Race,5917,1000,8,Race,38.702833 15.021109,63,-1,2,-1004,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000040,1008,1500,1501,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-08-01,07:33:31.680,0.17,0.1,19,49.65,0.0,0,-35,100,4,350,158,3610,Race,5917,1000,8,Race,38.702897 15.021144,63,-1,3,-928,-2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1045,1499,1501,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-08-01,07:33:31.880,0.17,0.2,19,49.57,3.2,0,-33,100,4,350,158,3614,Race,5917,1000,8,Race,38.702840 15.021135,63,-1,37,-727,-5,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1144,1498,1518,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-08-01,07:33:32.080,0.17,0.2,19,49.47,6.8,0,-33,100,5,350,158,3613,Race,5917,1000,8,Race,38.702836 15.021154,63,-3,55,-588,-2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1212,1499,1527,1499,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-08-01,07:33:32.280,0.17,0.1,19,49.23,13.8,0,-33,100,4,350,158,3625,Race,5917,1000,8,Race,38.702857 15.021149,63,0,62,-429,-3,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1290,1499,1530,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-08-01,07:33:32.480,0.17,0.0,19,49.03,19.8,0,-34,100,4,350,158,3622,Race,5917,1000,8,Race,38.702878 15.021139,63,4,104,-256,-2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1375,1499,1551,1502,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-08-01,07:33:32.680,0.17,0.5,19,48.5,34.2,0,-30,99,5,350,158,3605,Race,5917,1000,8,Race,38.702869 15.021144,63,17,158,-199,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1403,1500,1577,1508,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-08-01,07:33:32.880,0.17,1.1,19,47.88,41.0,0,-35,99,4,350,158,3592,Race,5917,1000,8,Race,38.702892 15.021179,63,67,191,-178,3,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1414,1501,1593,1532,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-08-01,07:33:33.080,0.17,1.7,19,47.46,50.8,10,-37,99,4,350,158,3587,Race,5917,1000,8,Race,38.702806 15.021174,63,55,204,-83,4,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1460,1502,1599,1527,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-08-01,07:33:33.280,0.09,2.9,19,46.97,51.8,10,-44,99,4,350,158,3604,Race,5917,1000,8,Race,38.702854 15.021189,63,17,206,-147,3,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1428,1501,1600,1508,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-08-01,07:33:33.480,0.07,7.5,19,46.82,51.8,10,-38,99,4,350,158,3613,Race,5917,1000,8,Race,38.702893 15.021102,63,5,193,-121,3,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1441,1501,1594,1502,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-08-01,07:33:33.680,0.07,12.0,19,46.82,51.8,20,-38,99,4,350,158,3608,Race,5917,1000,8,Race,38.702858 15.021132,64,-1,136,-116,1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1443,1500,1566,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-08-01,07:33:33.880,0.08,13.5,19,46.34,51.4,20,-31,100,4,350,158,3618,Race,5917,1000,8,Race,38.702815 15.021130,64,0,2,-168,2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1418,1501,1501,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-08-01,07:33:34.080,0.07,17.0,19,46.35,45.0,20,-34,100,4,350,158,3620,Race,5917,1000,8,Race,38.702833 15.021177,64,-1,1,-191,1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1407,1500,1500,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-08-01,07:33:34.280,0.08,24.5,19,46.39,45.4,20,-42,100,4,350,158,3617,Race,5917,1000,8,Race,38.702834 15.021199,64,-1,-3,-159,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1422,1500,1499,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-08-01,07:33:34.480,0.08,27.6,19,46.25,49.6,30,-35,100,4,350,158,3613,Race,5917,1000,8,Race,38.702887 15.021190,64,-1,-3,-97,2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1453,1501,1499,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-08-01,07:33:34.680,0.07,29.9,19,46.07,54.4,30,-37,100,4,350,158,3612,Race,5917,1000,8,Race,38.702827 15.021255,65,-1,-2,-71,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1465,1500,1499,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-08-01,07:33:34.880,0.07,33.6,19,46.02,57.4,30,-43,99,5,350,158,3618,Race,5917,1000,8,Race,38.702831 15.021311,65,0,-2,-106,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1448,1500,1499,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-08-01,07:33:35.080,0.07,38.0,19,45.9,55.2,40,-45,99,4,350,158,3626,Race,5917,1000,8,Race,38.702900 15.021306,65,0,-5,-105,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1449,1500,1498,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-08-01,07:33:35.280,0.08,42.3,19,45.83,55.4,40,-49,99,4,350,158,3621,Race,5917,1000,8,Race,38.702849 15.021345,65,1,-3,-103,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1450,1500,1499,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-08-01,07:33:35.480,0.07,46.4,19,45.83,55.8,40,-43,99,4,350,158,3624,Race,5917,1000,8,Race,38.702864 15.021330,66,0,0,-105,1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1449,1500,1500,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-08-01,07:33:35.680,0.07,46.4,19,45.66,56.0,40,-46,99,4,350,158,3614,Race,5917,1000,8,Race,38.702890 15.021346,66,1,0,-105,1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1449,1500,1500,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-08-01,07:33:35.880,0.07,52.0,19,45.63,55.8,50,-45,99,5,350,158,3615,Race,5917,1000,8,Race,38.702870 15.021473,66,0,9,-94,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1454,1500,1504,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-08-01,07:33:36.080,0.07,55.6,19,45.58,55.6,50,-46,99,3,350,158,3615,Race,5917,1000,8,Race,38.702885 15.021499,66,-1,2,-54,23,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1474,1511,1501,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-08-01,07:33:36.280,0.07,58.2,19,45.29,59.4,50,-50,99,4,350,158,3619,Race,5917,1000,8,Race,38.702934 15.021555,66,6,-141,-122,4,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1440,1502,1431,1503,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-08-01,07:33:36.480,0.07,59.8,19,45.42,52.4,60,-51,99,4,350,158,3614,Race,5917,1000,8,Race,38.702956 15.021598,67,4,-132,-185,2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1410,1501,1436,1502,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-08-01,07:33:36.680,0.07,62.3,19,45.63,45.8,60,-49,98,4,350,158,3603,Race,5917,1000,8,Race,38.702884 15.021592,67,0,-132,-196,3,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1404,1501,1436,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-08-01,07:33:36.880,0.07,63.3,19,45.71,47.2,60,-47,98,4,350,158,3602,Race,5917,1000,8,Race,38.702923 15.021688,67,-1,-126,-174,2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1415,1501,1439,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-08-01,07:33:37.080,0.07,65.4,19,45.71,47.2,70,-48,98,4,350,158,3614,Race,5917,1000,8,Race,38.702959 15.021757,67,-3,-105,-214,-2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1395,1499,1449,1499,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-08-01,07:33:37.280,0.07,66.2,19,45.83,42.2,70,-51,98,4,350,158,3617,Race,5917,1000,8,Race,38.702919 15.021832,67,-2,-88,-235,-14,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1385,1493,1457,1499,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-08-01,07:33:37.480,0.07,66.5,19,45.88,42.6,70,-55,98,4,350,158,3615,Race,5917,1000,8,Race,38.702907 15.021832,67,-14,-87,-194,-35,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1405,1483,1458,1493,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-08-01,07:33:37.680,0.07,66.7,19,45.9,46.2,70,-56,98,4,350,158,3633,Race,5917,1000,8,Race,38.702984 15.021908,67,-1,-33,-173,-45,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1415,1478,1484,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-08-01,07:33:37.880,0.07,66.8,19,45.91,46.2,70,-53,96,5,350,158,3626,Race,5917,1000,8,Race,38.702922 15.021867,67,2,-17,-196,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1404,1500,1492,1501,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-08-01,07:33:38.080,0.07,66.7,19,45.89,44.6,80,-53,96,4,350,158,3621,Race,5917,1000,8,Race,38.702995 15.021982,67,0,-5,-187,1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1409,1500,1498,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-08-01,07:33:38.280,0.07,66.6,19,45.85,43.8,80,-52,96,4,350,158,3614,Race,5917,1000,8,Race,38.702987 15.022053,67,-2,-6,-220,2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1392,1501,1497,1499,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-08-01,07:33:38.480,0.07,66.2,19,45.84,40.6,80,-52,96,5,350,158,3619,Race,5917,1000,8,Race,38.702930 15.022054,67,-2,-4,-238,6,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1384,1503,1498,1499,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-08-01,07:33:38.680,0.07,65.8,19,45.9,40.6,80,-52,98,4,350,158,3618,Race,5917,1000,8,Race,38.703023 15.022079,68,-2,1,-256,1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1375,1500,1500,1499,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-08-01,07:33:38.880,0.07,65.7,19,45.97,38.0,90,-52,98,4,350,158,3620,Race,5917,1000,8,Race,38.702948 15.022220,68,-2,-3,-209,1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1398,1500,1499,1499,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
