Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,VSpd(m/s),Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-06-24,15:32:29.010,-79,-77,100,10,1,7,10,-74,100,10,41.342485 14.127653,0.0,245.2,0,25,46.7,0.8,2294,44,0.0,-0.02,-0.27,!ERR,0.0,-4,-2,-453,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1278,1500,1499,1498,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-06-24,15:32:29.020,-79,-77,100,10,1,7,10,-76,100,6,41.342458 14.127644,0.0,245.2,0,25,46.7,0.8,2294,44,0.0,-0.02,-0.27,!ERR,0.0,-3,-1,-454,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1278,1500,1500,1499,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-06-24,15:32:29.170,-79,-77,100,10,1,7,10,-76,100,6,41.342435 14.127652,0.0,245.2,0,25,46.7,0.8,2294,44,0.0,-0.02,-0.27,!ERR,0.0,-158,104,-312,-2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1347,1499,1551,1423,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-06-24,15:32:29.370,-78,-76,100,11,1,7,10,-76,100,9,41.342493 14.127610,0.0,245.2,0,25,46.7,0.8,2294,44,0.0,-0.02,-0.27,!ERR,0.0,-367,186,-328,-193,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1339,1406,1591,1321,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-06-24,15:32:29.570,-78,-76,100,11,1,7,10,-91,100,2,41.342440 14.127597,0.0,245.2,0,25,46.7,0.8,2294,44,0.0,-0.02,-0.27,!ERR,0.0,-418,149,-350,-300,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1329,1354,1573,1296,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-06-24,15:32:29.770,-78,-74,100,10,1,7,10,-68,100,13,41.342502 14.127644,0.0,245.2,0,25,46.7,0.8,2294,44,0.0,-0.02,-0.27,!ERR,0.0,-371,98,-262,-333,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1372,1338,1548,1319,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-06-24,15:32:29.970,-78,-74,100,10,1,7,10,-56,100,12,41.342439 14.127691,0.0,245.2,0,25,46.7,0.8,2294,44,0.0,-0.02,-0.27,!ERR,0.0,-302,27,-193,-339,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1406,1335,1513,1353,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-06-24,15:32:30.170,-78,-74,100,10,1,7,10,-56,100,12,41.342513 14.127657,0.0,245.2,0,25,46.7,0.8,2294,44,0.0,-0.02,-0.27,!ERR,0.0,-253,3,-256,-317,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1375,1345,1501,1377,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-06-24,15:32:30.370,-78,-74,100,10,1,7,10,-56,100,12,41.342429 14.127630,0.0,245.2,0,25,46.7,0.8,2294,44,0.0,-0.02,-0.27,!ERR,0.0,-261,-2,-147,-271,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1428,1368,1499,1373,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-06-24,15:32:30.570,-58,-68,100,11,0,7,10,-55,100,13,41.342495 14.127625,0.0,245.2,0,25,46.7,0.8,2294,44,0.0,-0.02,-0.27,AIR,0.0,-259,-46,-147,-250,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1428,1379,1475,1374,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
