Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),VSpd(m/s),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,EX3,EX4,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-06-10,16:20:38.420,-54,-39,99,11,1,7,10,-35,100,13,0.0,38.460912 14.220978,0.0,0.0,0,9,50.1,0.0,2,99,-0.01,0.02,-1.17,ACRO,2,2,-1021,1,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,1000,1500,1500,1500,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.2
2024-06-10,16:20:38.620,-54,-39,99,11,1,7,10,-35,100,13,0.0,38.460991 14.220948,0.0,0.0,0,9,50.1,0.0,2,99,-0.01,0.02,-1.17,ACRO,2,0,-1024,2,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1500,1500,1500,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.2
2024-06-10,16:20:38.820,-54,-39,99,11,1,7,10,-35,100,13,0.0,38.460926 14.220973,0.0,0.0,0,9,50.1,0.0,2,99,-0.01,0.02,-1.17,ACRO,0,2,-1024,0,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1500,1500,1500,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.2
2024-06-10,16:20:39.020,-54,-39,100,12,1,7,10,-35,100,14,0.0,38.460992 14.220992,0.0,0.0,0,9,50.1,0.0,2,99,-0.01,0.02,-1.17,ACRO,1,2,-1024,1,1024,-1007,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1500,1500,1500,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.2
2024-06-10,16:20:39.220,-54,-39,100,12,1,7,10,-35,100,14,0.0,38.460994 14.220955,0.0,0.0,0,9,50.1,0.0,2,99,-0.01,0.02,-1.17,ACRO,0,2,-1022,1,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,999,1500,1500,1500,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.2
2024-06-10,16:20:39.420,-53,-39,99,11,1,7,10,-35,100,12,0.0,38.460932 14.220902,0.0,0.0,0,9,50.1,0.0,2,99,-0.01,0.02,-1.17,ACRO,1,1,-1024,1,1024,-1004,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1500,1500,1500,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.2
2024-06-10,16:20:39.620,-53,-39,99,11,1,7,10,-35,100,12,0.0,38.460984 14.220940,0.0,0.0,0,9,50.1,0.0,2,99,-0.01,0.02,-1.17,ACRO,0,1,-1024,2,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1500,1500,1500,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.2
2024-06-10,16:20:39.820,-53,-39,99,11,1,7,10,-35,100,12,0.0,38.460972 14.220915,0.0,0.0,0,9,50.1,0.0,2,99,-0.01,0.02,-1.17,ACRO,0,0,-1024,3,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1501,1500,1500,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.2
2024-06-10,16:20:40.020,-52,-39,100,12,1,7,10,-36,100,13,0.0,38.460948 14.220942,0.1,0.0,0,10,50.1,0.0,2,99,-0.01,0.02,-1.17,ACRO,0,1,-1022,1,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,999,1500,1500,1500,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.2
2024-06-10,16:20:40.220,-52,-39,100,12,1,7,10,-35,100,12,0.0,38.460953 14.220913,0.1,0.0,0,10,50.1,0.0,2,99,-0.01,0.02,-1.17,ACRO,0,0,-1022,-1,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,999,1500,1500,1500,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.2
2024-06-10,16:20:40.420,-51,-39,100,11,1,7,10,-35,100,12,0.0,38.460987 14.220965,0.1,0.0,0,10,50.1,0.0,2,99,-0.01,0.02,-1.17,ACRO,1,0,-1024,0,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1500,1500,1500,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.2
2024-06-10,16:20:40.620,-51,-39,100,11,1,7,10,-35,100,13,0.0,38.460971 14.220989,0.1,0.0,0,10,50.1,0.0,2,99,-0.01,0.02,-1.17,ACRO,0,2,-1024,0,1024,-1006,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1500,1500,1500,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.2
2024-06-10,16:20:40.820,-51,-39,100,11,1,7,10,-35,100,13,0.0,38.460966 14.220961,0.1,0.0,0,10,50.1,0.0,2,99,-0.01,0.02,-1.17,ACRO,-1,1,-1024,1,1024,-1004,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1500,1500,1500,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.2
2024-06-10,16:20:41.020,-52,-38,100,12,1,7,10,-35,100,13,0.0,38.460978 14.220893,0.1,0.0,0,10,50.1,0.0,2,99,-0.01,0.02,-1.17,ACRO,1,3,-1022,1,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,999,1500,1501,1500,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.2
2024-06-10,16:20:41.220,-52,-38,100,12,1,7,10,-35,100,13,0.0,38.460917 14.220912,0.1,0.0,0,10,50.1,0.0,2,99,-0.01,0.02,-1.17,ACRO,-1,2,-1024,3,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1501,1500,1500,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.2
2024-06-10,16:20:41.420,-50,-38,99,11,1,7,10,-35,100,13,0.0,38.460948 14.220977,0.1,0.0,0,10,50.1,0.0,2,99,-0.01,0.02,-1.17,ACRO,0,0,-1024,1,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1500,1500,1500,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.2
2024-06-10,16:20:41.620,-50,-38,99,11,1,7,10,-35,100,12,0.0,38.460998 14.220908,0.1,0.0,0,10,50.1,0.0,7,99,-0.01,0.02,-1.17,ACRO,0,0,-1024,1,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1500,1500,1500,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.2
2024-06-10,16:20:41.820,-52,-38,100,12,1,7,10,-35,100,13,0.0,38.460981 14.220985,0.1,0.0,0,10,50.1,0.0,7,99,-0.01,0.02,-1.17,ACRO,1,2,-1024,2,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1500,1500,1500,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.2
2024-06-10,16:20:42.020,-52,-38,100,12,1,7,10,-35,100,13,0.0,38.460975 14.220917,0.1,0.0,0,10,50.1,0.0,7,99,-0.01,0.02,-1.17,ACRO,1,1,-1024,0,1024,-1006,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1500,1500,1500,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.1
2024-06-10,16:20:42.220,-52,-38,100,12,1,7,10,-35,100,14,0.0,38.460987 14.220949,0.1,0.0,0,10,50.1,0.0,7,99,-0.01,0.02,-1.17,ACRO,0,1,-1024,1,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1500,1500,1500,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.1
2024-06-10,16:20:42.420,-56,-38,100,12,1,7,10,-35,100,13,0.0,38.460947 14.220954,0.1,0.0,0,10,50.1,0.0,7,99,-0.01,0.02,-1.17,ACRO,3,1,-1022,0,1024,-1004,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,999,1500,1500,1501,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.1
