Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,VSpd(m/s),Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-06-28,16:44:41.370,-47,-42,100,12,1,7,10,-39,100,13,38.383797 14.090188,0.2,-306.06,0,15,47.0,0.0,1792,56,0.02,0.02,-0.19,!ERR,0.0,-1,38,-508,1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1251,1500,1518,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-28,16:44:41.370,-47,-42,100,12,1,7,10,-39,100,13,38.383826 14.090186,0.2,-306.06,0,15,47.0,0.0,1792,56,0.02,0.02,-0.19,!ERR,0.0,-2,41,-507,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1252,1500,1520,1499,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-28,16:44:41.550,-47,-42,100,12,1,7,10,-40,100,13,38.383822 14.090167,0.2,-306.06,0,15,47.0,0.0,1792,56,0.02,0.02,-0.19,!ERR,0.0,-10,79,-384,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1312,1500,1538,1495,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-28,16:44:41.750,-47,-43,100,12,1,7,10,-40,100,12,38.383795 14.090183,0.2,-306.06,0,15,47.0,0.0,1792,56,0.02,0.02,-0.19,!ERR,0.0,-63,97,-306,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1350,1500,1547,1469,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-28,16:44:41.950,-47,-43,100,12,1,7,10,-41,100,13,38.383789 14.090133,0.2,-306.06,0,15,47.0,0.0,1792,56,0.02,0.02,-0.19,!ERR,0.0,-175,178,-384,-120,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1312,1442,1587,1415,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-28,16:44:42.150,-46,-45,100,12,1,7,10,-38,100,13,38.383761 14.090140,0.2,-306.06,0,15,47.0,0.0,1792,56,0.02,0.02,-0.19,!ERR,0.0,-202,162,-365,-144,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1321,1430,1579,1402,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-28,16:44:42.350,-46,-45,100,12,1,7,10,-44,100,13,38.383819 14.090160,0.2,-306.06,0,15,47.0,1.0,1793,56,0.02,0.02,-0.19,!ERR,0.0,-202,169,-425,-136,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1292,1434,1582,1402,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-28,16:44:42.550,-46,-45,100,12,1,7,10,-44,100,13,38.383790 14.090122,0.2,-306.06,0,15,47.0,1.0,1793,56,0.02,0.02,-0.19,!ERR,0.0,-196,159,-397,-152,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1306,1426,1577,1405,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-28,16:44:42.750,-46,-41,100,12,1,7,10,-37,100,14,38.383787 14.090116,0.2,-306.06,0,15,47.0,1.0,1793,56,0.02,0.02,-0.19,!ERR,0.0,-189,123,-353,-157,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1327,1424,1560,1408,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-28,16:44:42.950,-46,-41,100,12,1,7,10,-46,100,13,38.383745 14.090150,0.2,-306.06,0,15,47.0,1.0,1793,56,0.02,0.02,-0.19,!ERR,0.0,-157,67,-382,-163,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1313,1421,1532,1424,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-28,16:44:43.150,-52,-43,100,12,1,7,10,-41,100,14,38.383773 14.090125,0.2,-306.06,0,15,47.0,1.0,1793,56,0.02,0.02,-0.19,!ERR,0.0,-157,6,-328,-166,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1339,1419,1503,1424,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
