Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),VSpd(m/s),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-06-24,12:28:25.150,-41,-57,100,11,0,7,10,-38,100,13,0.0,41.330687 14.107056,0.1,131.8,-1,26,50.4,0.0,2,99,-0.01,0.0,-1.82,!ERR,0,150,-197,2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1404,1501,1573,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-24,12:28:25.150,-41,-56,100,12,0,7,10,-40,100,13,0.0,41.330615 14.107065,0.1,131.8,-1,26,50.4,0.0,2,99,-0.01,0.0,-1.82,!ERR,0,152,-194,3,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1405,1501,1574,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-24,12:28:25.330,-41,-56,100,12,0,7,10,-39,100,13,0.0,41.330620 14.107062,0.1,131.8,-1,26,50.4,0.0,2,99,-0.01,0.0,-1.82,ACRO,-13,152,-53,-2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1474,1499,1574,1494,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-24,12:28:25.530,-41,-56,100,12,0,7,10,-39,100,13,0.0,41.330670 14.107073,0.1,131.8,-1,26,50.4,0.0,2,99,-0.01,0.0,-1.82,ACRO,-64,165,-223,-17,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1391,1492,1580,1469,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-24,12:28:25.730,-42,-50,100,11,0,7,10,-43,100,13,0.0,41.330647 14.107049,0.1,131.8,-1,26,50.4,0.0,2,99,-0.01,0.0,-1.82,ACRO,-99,125,-256,-89,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1375,1457,1561,1452,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-24,12:28:25.930,-42,-50,100,11,0,7,10,-45,100,12,0.0,41.330672 14.107124,0.1,131.8,-1,26,50.4,0.0,2,99,-0.01,0.0,-1.82,ACRO,-148,95,-249,-145,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1378,1429,1546,1428,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-24,12:28:26.130,-42,-50,100,11,0,7,10,-45,100,12,0.0,41.330615 14.107133,0.1,131.8,-1,26,50.4,0.0,2,99,-0.01,0.0,-1.82,ACRO,-197,58,-152,-200,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1426,1403,1528,1404,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-24,12:28:26.330,-52,-43,100,12,1,7,10,-45,100,13,0.2,41.330662 14.107131,0.1,131.8,-1,26,50.4,0.0,2,99,-0.01,0.0,-1.82,ACRO,-204,9,-211,-202,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1397,1402,1504,1401,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-24,12:28:26.530,-52,-43,100,12,1,7,10,-44,100,13,0.2,41.330613 14.107105,0.1,131.8,-1,26,50.4,0.0,2,99,-0.01,0.0,-1.82,ACRO,-210,0,-143,-183,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1430,1411,1500,1398,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-24,12:28:26.730,-41,-48,99,12,0,7,10,-40,100,12,0.2,41.330624 14.107106,0.1,131.8,-1,26,50.4,0.0,2,99,-0.01,0.0,-1.82,ACRO,-209,-46,-185,-175,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1410,1415,1478,1398,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-24,12:28:26.930,-41,-48,99,12,0,7,10,-48,100,12,0.2,41.330608 14.107055,0.1,131.8,-1,26,50.4,0.0,2,99,-0.01,0.0,-1.82,ACRO,-193,-64,-215,-163,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1395,1421,1469,1406,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-24,12:28:27.130,-45,-48,98,11,0,7,10,-46,100,12,0.2,41.330660 14.107126,0.1,131.8,-1,26,50.4,0.0,2,99,-0.01,0.0,-1.82,ACRO,-165,-91,-138,-92,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1433,1455,1456,1420,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-24,12:28:27.330,-45,-48,98,11,0,7,10,-46,100,12,0.2,41.330669 14.107071,0.1,131.8,-1,26,50.4,0.0,2,99,-0.01,0.0,-1.82,ACRO,-173,-74,-149,-28,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1427,1487,1464,1416,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-24,12:28:27.530,-45,-48,98,11,0,7,10,-44,100,13,0.2,41.330652 14.107095,0.1,131.8,-1,26,50.4,0.0,2,99,-0.01,0.0,-1.82,ACRO,-118,-63,-196,1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1404,1500,1469,1443,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-24,12:28:27.730,-47,-54,100,11,0,7,10,-47,100,13,0.2,41.330625 14.107126,0.1,131.8,-1,26,50.4,0.0,2,99,-0.01,0.0,-1.82,ACRO,-96,-39,-196,2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1404,1501,1481,1453,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-24,12:28:27.930,-47,-54,100,11,0,7,10,-50,100,13,0.2,41.330695 14.107086,0.1,131.8,-1,26,50.4,0.0,2,99,-0.01,0.0,-1.82,ACRO,-57,-37,-160,2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1422,1501,1482,1472,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-24,12:28:28.130,-58,-53,98,11,1,7,10,-54,100,9,0.2,41.330613 14.107118,0.1,131.8,-1,26,50.4,0.0,2,99,-0.01,0.0,-1.82,ACRO,-45,-34,-153,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1425,1500,1484,1478,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-24,12:28:28.330,-58,-53,98,11,1,7,10,-56,100,12,0.2,41.330616 14.107103,6.1,255.2,2,27,50.4,0.0,2,99,-0.01,0.0,-1.82,ACRO,-38,-59,-180,4,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1412,1502,1471,1482,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-24,12:28:28.530,-58,-53,98,11,1,7,10,-56,100,12,0.2,41.330682 14.107051,6.1,255.2,2,27,50.4,0.0,2,99,-0.01,0.0,-1.82,ACRO,-23,-71,-207,3,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1399,1501,1466,1489,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-24,12:28:28.730,-58,-59,97,11,0,7,10,-54,100,13,0.2,41.330608 14.107121,6.1,255.2,2,27,50.4,0.0,2,99,-0.01,0.0,-1.82,ACRO,-17,-63,-229,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1388,1500,1469,1492,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-24,12:28:28.930,-58,-59,97,11,0,7,10,-51,100,12,0.2,41.330619 14.107128,6.1,255.2,2,27,50.4,0.0,2,99,-0.01,0.0,-1.82,ACRO,-31,-54,-247,-30,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1379,1486,1474,1485,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-24,12:28:29.130,-51,-54,100,11,0,7,10,-48,100,13,0.2,41.330670 14.107036,6.1,255.2,2,27,50.4,0.0,2,99,-0.01,0.0,-1.82,ACRO,-45,-63,-190,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1407,1500,1469,1478,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:28:29.330,-51,-54,100,11,0,7,10,-48,100,13,0.2,41.330614 14.107040,6.1,255.2,2,27,50.4,0.0,2,99,-0.01,0.0,-1.82,ACRO,-54,-79,-227,2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1389,1501,1462,1474,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:28:29.530,-51,-54,100,11,0,7,10,-50,100,13,0.2,41.330667 14.107108,6.1,255.2,2,27,50.4,0.0,2,99,-0.01,0.0,-1.82,ACRO,-38,-65,-244,3,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1381,1501,1469,1482,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:28:29.730,-51,-54,100,11,0,7,10,-50,100,13,0.2,41.330633 14.107052,6.1,255.2,2,27,50.4,0.0,2,99,-0.01,0.0,-1.82,ACRO,-31,-1,-247,45,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1379,1522,1500,1485,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:28:29.930,-52,-63,100,11,0,7,10,-52,100,14,0.2,41.330655 14.107072,6.1,255.2,2,27,49.1,52.2,52,98,-0.01,0.0,-1.82,ACRO,-20,-3,-219,46,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1393,1522,1499,1490,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:28:30.130,-52,-63,100,11,0,7,10,-64,100,12,0.2,41.330662 14.107119,6.1,255.2,2,27,49.1,52.2,52,98,-0.01,0.0,-1.82,ACRO,-13,-5,-227,65,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1389,1531,1498,1494,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:28:30.330,-55,-62,97,11,0,7,10,-53,100,10,0.2,41.330617 14.107106,6.1,255.2,2,27,49.1,52.2,52,98,-0.01,0.0,-1.82,ACRO,-1,-19,-227,47,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1389,1523,1491,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:28:30.530,-55,-62,97,11,0,7,10,-49,100,13,0.2,41.330684 14.107106,6.1,255.2,2,27,49.1,52.2,52,98,-0.01,0.0,-1.82,ACRO,-2,-25,-227,18,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1389,1509,1488,1499,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:28:30.730,-51,-53,96,11,0,7,10,-49,100,13,0.2,41.330682 14.107104,6.1,255.2,2,27,49.1,52.2,52,98,-0.01,0.0,-1.82,ACRO,2,-35,-226,12,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1389,1506,1483,1501,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:28:30.930,-51,-53,96,11,0,7,10,-49,100,13,0.2,41.330630 14.107048,6.1,255.2,2,27,49.1,52.2,52,98,0.28,-0.13,-3.06,ACRO,-7,-68,-213,14,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1396,1507,1467,1497,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:28:31.130,-51,-53,96,11,0,7,10,-49,100,12,0.2,41.330631 14.107085,6.1,255.2,2,27,49.1,52.2,52,98,0.28,-0.13,-3.06,ACRO,-1,-44,-196,29,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1404,1514,1479,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:28:31.330,-50,-54,98,12,0,7,10,-48,100,14,0.2,41.330675 14.107114,6.1,255.2,2,27,49.1,52.2,52,98,0.28,-0.13,-3.06,ACRO,2,-36,-200,57,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1402,1528,1483,1501,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:28:31.530,-50,-54,98,12,0,7,10,-49,100,12,0.2,41.330615 14.107105,6.1,255.2,2,27,49.1,52.2,52,98,0.28,-0.13,-3.06,ACRO,2,-3,-215,57,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1395,1528,1499,1501,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:28:31.730,-51,-59,99,11,0,7,10,-51,100,12,0.2,41.330657 14.107121,6.1,255.2,2,27,49.1,52.2,52,98,0.28,-0.13,-3.06,ACRO,1,-2,-283,37,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1362,1518,1499,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:28:31.930,-51,-59,99,11,0,7,10,-53,100,9,0.2,41.330653 14.107053,6.1,255.2,2,27,49.1,52.2,52,98,0.28,-0.13,-3.06,AIR,3,5,-193,39,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1406,1519,1502,1501,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
