Date,Time,Hdg(°),GSpd(kmh),Sats,RxBt(V),Curr(A),Capa(mAh),RSSI(dB),RQly(%),RSNR(dB),TPWR(mW),FRat,TLat,RFMD,VFrq,VPwr,VChn,VBan,GPS,Alt(m),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,EX3,EX4,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-05-09,15:09:36.700,0.0,0.0,-61,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,39,-224,305,-45,1024,-1004,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1649,1479,1389,1519,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:36.900,0.0,0.0,-62,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,2,-303,271,-110,1024,-1003,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1632,1447,1354,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:37.100,0.0,0.0,-62,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-11,912,-188,75,1024,-1006,-1024,0,0,0,0,26,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1408,1536,1943,1495,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:37.300,0.0,0.0,-65,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,0,861,-377,101,1024,-1005,-1024,0,0,0,0,26,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1316,1549,1918,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:37.500,0.0,0.0,-65,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,79,951,82,65,1024,-1004,-1024,0,0,0,0,26,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1540,1531,1962,1538,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:37.700,0.0,0.0,-67,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,20,581,458,76,1024,-1003,-1024,0,0,0,0,26,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1724,1537,1781,1509,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:37.900,0.0,0.0,-67,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,26,401,679,188,1024,-1004,-1024,0,0,0,0,26,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1832,1591,1693,1512,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:38.100,0.0,0.0,-64,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,51,433,703,102,1024,-1007,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1844,1549,1709,1524,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:38.300,0.0,0.0,-67,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-1,602,611,-75,1024,-1004,-1024,0,0,0,0,26,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1799,1464,1791,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:38.500,0.0,0.0,-70,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-600,546,-94,-838,1024,-1006,-1024,0,0,0,0,26,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1454,1085,1752,1207,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:38.700,0.0,0.0,-67,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-410,-11,-69,-642,1024,-1004,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1467,1187,1493,1300,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:38.900,0.0,0.0,-63,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-315,-143,433,-452,1024,-1003,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1712,1280,1429,1347,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:39.100,0.0,0.0,-63,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-186,-150,513,-323,1024,-1005,-1024,0,0,0,0,26,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1751,1343,1424,1410,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:39.300,0.0,0.0,-65,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,61,-104,845,473,1024,-1007,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1914,1730,1448,1529,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:39.500,0.0,0.0,-66,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,431,-241,339,633,1024,-1005,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1666,1809,1381,1710,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:39.700,0.0,0.0,-67,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,367,-353,541,398,1024,-1007,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1765,1693,1326,1677,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:39.900,0.0,0.0,-69,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,300,-441,713,145,1024,-1005,-1024,0,0,0,0,26,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1849,1570,1283,1646,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:40.100,0.0,0.0,-66,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,2,-274,570,-32,1024,-1007,-1024,0,0,0,0,26,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1779,1485,1365,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:40.300,0.0,0.0,-66,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-50,129,108,-216,1024,-1007,-1024,0,0,0,0,26,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1552,1395,1561,1476,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:40.500,0.0,0.0,-68,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-130,298,165,-407,1024,-1006,-1024,0,0,0,0,26,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1580,1302,1643,1437,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:40.700,0.0,0.0,-73,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-108,153,740,-305,1024,-1004,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1862,1352,1572,1448,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:40.900,0.0,0.0,-73,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-166,-452,395,-543,1024,-1005,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1693,1235,1278,1419,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:41.100,0.0,0.0,-76,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-363,-398,269,-515,1024,-1004,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1631,1249,1304,1323,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:41.300,0.0,0.0,-77,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-394,-507,191,-340,1024,-1006,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1595,1334,1250,1308,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:41.500,0.0,0.0,-77,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-349,-419,311,-384,1024,-1003,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1652,1313,1294,1330,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:41.700,0.0,0.0,-78,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-318,-315,506,-294,1024,-1005,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1748,1357,1345,1345,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:41.900,0.0,0.0,-75,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-229,-272,643,-257,1024,-1004,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1815,1375,1366,1389,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:42.100,0.0,0.0,-81,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-18,-3,484,393,1024,-1004,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1737,1691,1497,1492,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:42.300,0.0,0.0,-83,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,109,-9,215,304,1024,-1003,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1605,1648,1494,1553,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:42.500,0.0,0.0,-83,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,158,-84,457,82,1024,-1003,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1725,1538,1458,1578,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:42.700,0.0,0.0,-83,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,62,-71,-27,-2,1024,-1006,-1024,0,0,0,0,26,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1487,1500,1464,1530,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:42.900,0.0,0.0,-83,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,38,-227,244,-85,1024,-1004,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1619,1459,1388,1518,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:43.100,0.0,0.0,-79,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,36,-284,333,254,1024,-1005,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1663,1624,1360,1517,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:43.300,0.0,0.0,-77,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,160,-200,362,273,1024,-1007,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1677,1633,1401,1578,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:43.500,0.0,0.0,-72,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-93,-1,336,-448,1024,-1005,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1664,1282,1498,1455,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:43.700,0.0,0.0,-70,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-114,82,194,-213,1024,-1003,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1595,1396,1538,1445,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:43.900,0.0,0.0,-70,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-278,1,412,-293,1024,-1004,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1701,1357,1499,1365,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:44.100,0.0,0.0,-68,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-281,234,302,-505,1024,-1004,-1024,0,0,0,0,26,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1648,1254,1615,1363,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:44.300,0.0,0.0,-70,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,0,40,408,-964,1024,-1004,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1700,1030,1517,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:44.500,0.0,0.0,-70,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,5,-350,229,-713,1024,-1004,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1612,1152,1328,1502,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:44.700,0.0,0.0,-70,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-2,-204,-210,-381,1024,-1004,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1400,1315,1399,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:44.900,0.0,0.0,-64,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-69,-3,325,-426,1024,-1005,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1659,1292,1497,1467,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:45.100,0.0,0.0,-64,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-211,367,359,-243,1024,-1006,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1675,1382,1677,1397,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:45.300,0.0,0.0,-66,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,76,1,505,-393,1024,-1003,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,1746,1311,1499,1519,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:45.500,0.0,0.0,-66,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,2,4,508,0,1024,-1003,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,1749,1500,1500,1500,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:45.700,0.0,0.0,-66,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,1,3,507,1,1024,-1005,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,1748,1500,1500,1500,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:45.900,0.0,0.0,-66,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,3,4,-843,1,1024,-1003,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,1087,1500,1500,1501,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:46.100,0.0,0.0,-66,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,3,2,-1022,1,1024,-1003,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,999,1500,1500,1501,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:46.300,0.0,0.0,-66,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,3,2,-1020,1,1024,-1005,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,1000,1500,1500,1501,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:46.500,0.0,0.0,-66,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,1,3,-1019,0,1024,-1006,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,1001,1500,1500,1500,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:46.700,0.0,0.0,-66,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,1,1,-1019,1,1024,-1006,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,1001,1500,1499,1500,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:46.900,0.0,0.0,-66,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,2,1,-1020,1,1024,-1007,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,1000,1500,1500,1500,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:47.100,0.0,0.0,-18,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,1,1,-1021,1,1024,-1002,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,1000,1500,1499,1500,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:47.300,0.0,0.0,-18,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,1,1,-1020,2,1024,-1002,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,1000,1500,1499,1500,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:47.500,0.0,0.0,-36,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,2,1,-1019,1,1024,-1003,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,1001,1500,1499,1500,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:47.700,0.0,0.0,-49,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,2,0,-1020,1,1024,-1003,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,1000,1500,1499,1500,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:47.900,0.0,0.0,-49,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,2,1,-1020,1,1024,-1007,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,1000,1500,1499,1500,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:48.100,0.0,0.0,-53,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,0,1,-1021,0,1024,-1004,-1024,0,0,0,0,26,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,1000,1500,1499,1500,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:48.300,0.0,0.0,-59,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,2,0,-1021,2,1024,-1003,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,1000,1500,1499,1500,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:48.500,0.0,0.0,-65,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,1,0,-1019,1,1024,-1005,-1024,0,0,0,0,26,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,1001,1500,1499,1500,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:48.700,0.0,0.0,-67,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,1,0,-1020,1,1024,-1003,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,1000,1500,1499,1500,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
