Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),VSpd(m/s),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-06-24,10:58:25.990,-45,-35,100,12,1,7,10,-31,100,14,0.0,41.360905 14.132468,0.1,236.2,1,26,48.8,0.0,897,78,-0.03,0.01,1.58,!ERR,2,-3,-591,1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1211,1499,1499,1501,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:58:25.990,-45,-35,100,12,1,7,10,-31,100,14,0.0,41.360820 14.132504,0.1,236.2,1,26,48.8,0.0,897,78,-0.03,0.01,1.58,!ERR,3,-2,-591,-2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1211,1499,1499,1501,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:58:26.170,-45,-35,100,12,1,7,10,-28,100,13,0.0,41.360846 14.132503,0.1,236.2,1,26,48.8,0.0,897,78,-0.03,0.01,1.58,!ERR,3,1,-501,2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1255,1501,1500,1501,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:58:26.370,-45,-35,100,12,1,7,10,-27,100,12,0.0,41.360905 14.132471,0.1,236.2,1,26,48.8,0.0,897,78,-0.03,0.01,1.58,!ERR,101,132,-410,100,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1299,1549,1564,1549,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:58:26.570,-45,-35,100,12,1,7,10,-27,100,12,0.0,41.360878 14.132487,0.1,236.2,1,26,48.8,0.0,897,78,-0.03,0.01,1.58,!ERR,223,173,-312,166,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1347,1581,1584,1609,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:58:26.770,-45,-36,100,12,1,7,10,-30,100,13,0.0,41.360891 14.132517,0.1,236.2,1,26,48.8,0.0,897,78,-0.03,0.01,1.58,!ERR,212,148,-315,201,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1346,1598,1572,1603,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:58:26.970,-45,-36,100,12,1,7,10,-34,100,12,0.0,41.360876 14.132451,0.1,236.2,1,26,48.8,0.0,897,78,-0.03,0.01,1.58,!ERR,225,172,-359,197,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1324,1596,1584,1610,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:58:27.170,-46,-37,100,12,1,7,10,-30,100,13,0.0,41.360917 14.132500,0.1,236.2,1,26,48.8,0.0,897,78,-0.03,0.01,1.58,!ERR,247,191,-380,188,1024,-1024,1024,1023,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1314,1592,1593,1620,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:58:27.370,-46,-37,100,12,1,7,10,-32,100,14,0.0,41.360904 14.132469,0.1,236.2,1,26,48.8,0.0,897,78,-0.03,0.01,1.58,!ERR,236,187,-371,151,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1318,1573,1591,1615,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:58:27.570,-39,-42,100,12,0,7,10,-39,100,13,0.0,41.360916 14.132533,0.1,236.2,1,26,48.8,0.0,897,78,-0.03,0.01,1.58,!ERR,223,132,-373,176,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1317,1586,1564,1609,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
