Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),VSpd(m/s),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-06-24,11:08:01.300,-57,-53,100,12,1,7,10,-44,100,13,0.0,41.472232 14.158737,0.1,267.3,1,26,47.8,0.0,1351,67,0.01,0.03,0.75,!ERR,18,8,-403,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1303,1500,1504,1509,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,11:08:01.300,-57,-53,100,12,1,7,10,-50,100,12,0.0,41.472224 14.158688,0.0,267.3,2,26,47.8,0.0,1351,67,0.01,0.03,0.75,!ERR,22,9,-398,-2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1305,1499,1504,1510,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,11:08:01.480,-56,-53,100,12,1,7,10,-46,100,13,0.0,41.472255 14.158769,0.0,267.3,2,26,47.8,0.0,1351,67,0.01,0.03,0.75,!ERR,176,56,-374,11,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1317,1505,1527,1586,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,11:08:01.680,-56,-53,100,12,1,7,10,-46,100,13,0.0,41.472192 14.158778,0.0,267.3,2,26,47.8,0.0,1351,67,0.01,0.03,0.75,!ERR,276,7,-379,229,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1314,1612,1503,1635,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,11:08:01.880,-56,-53,100,12,1,7,10,-46,100,13,0.0,41.472176 14.158758,0.0,267.3,2,26,47.8,0.0,1351,67,0.01,0.03,0.75,!ERR,360,10,-393,218,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1308,1606,1505,1676,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,11:08:02.080,-56,-53,100,12,1,7,10,-46,100,13,0.0,41.472178 14.158707,0.0,267.3,2,26,47.8,0.0,1351,67,0.01,0.03,0.75,!ERR,382,0,-393,191,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1308,1593,1500,1686,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,11:08:02.280,-60,-57,100,12,1,7,10,-50,100,13,0.0,41.472242 14.158699,0.0,267.3,2,26,47.8,0.0,1351,67,0.01,0.03,0.75,!ERR,397,-1,-412,161,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1298,1578,1500,1694,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,11:08:02.480,-60,-57,100,12,1,7,10,-45,100,12,0.0,41.472159 14.158766,0.0,267.3,2,26,47.8,0.0,1351,67,0.01,0.03,0.75,!ERR,397,39,-433,195,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1288,1595,1519,1694,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,11:08:02.680,-59,-59,100,11,1,7,10,-51,100,12,0.0,41.472167 14.158686,0.0,267.3,2,26,47.6,6.0,1352,67,0.01,0.03,0.75,!ERR,361,136,-373,207,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1317,1601,1566,1676,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,11:08:02.880,-59,-59,100,11,1,7,10,-46,100,12,0.0,41.472250 14.158738,0.0,267.3,2,26,47.6,6.0,1352,67,0.01,0.03,0.75,!ERR,300,115,-306,245,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1350,1619,1556,1646,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
