Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,VSpd(m/s),Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-07-02,15:23:33.830,-25,-39,100,12,0,7,10,-28,100,13,38.429915 14.118137,0.1,122.5,0,16,49.7,0.0,284,93,0.01,0.02,-1.26,!ERR,0.0,1,-2,-475,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1267,1500,1499,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-07-02,15:23:33.840,-27,-38,100,12,0,7,10,-26,100,12,38.429874 14.118097,0.1,122.5,0,16,49.7,0.0,284,93,0.01,0.02,-1.26,!ERR,0.0,1,0,-473,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1268,1500,1500,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-07-02,15:23:33.840,-27,-38,100,12,0,7,10,-26,100,12,38.429854 14.118082,0.1,122.5,0,16,49.7,0.0,284,93,0.01,0.02,-1.26,!ERR,0.0,1,0,-473,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1268,1500,1500,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-07-02,15:23:33.910,-27,-38,100,12,0,7,10,-26,100,13,38.429915 14.118130,0.1,122.5,0,16,49.7,0.0,284,93,0.01,0.02,-1.26,!ERR,0.0,1,-1,-432,-3,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1288,1499,1500,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-07-02,15:23:34.110,-26,-37,100,12,0,7,10,-26,100,13,38.429856 14.118089,0.1,122.5,0,16,49.7,0.0,284,93,0.01,0.02,-1.26,!ERR,0.0,0,17,-415,19,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1297,1509,1508,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-07-02,15:23:34.310,-26,-37,100,12,0,7,10,-26,100,13,38.429872 14.118092,0.1,12.6,-1,16,49.7,0.0,284,93,0.01,0.02,-1.26,!ERR,0.0,4,110,-446,44,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1282,1521,1553,1502,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-07-02,15:23:34.510,-26,-37,100,12,0,7,10,-27,100,12,38.429873 14.118117,0.1,12.6,-1,16,49.7,0.0,284,93,0.01,0.02,-1.26,!ERR,0.0,-11,167,-446,41,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1282,1520,1581,1495,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-07-02,15:23:34.710,-28,-40,100,12,0,7,10,-26,100,15,38.429867 14.118102,0.1,12.6,-1,16,49.7,0.0,284,93,0.01,0.02,-1.26,!ERR,0.0,-17,188,-435,-4,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1287,1498,1592,1492,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-07-02,15:23:34.910,-28,-40,100,12,0,7,10,-35,100,13,38.429938 14.118116,0.1,12.6,-1,16,49.7,0.0,284,93,0.01,0.02,-1.26,!ERR,0.0,0,192,-467,-8,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1271,1496,1594,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-07-02,15:23:35.110,-38,-41,100,12,0,7,10,-31,100,13,38.429855 14.118092,0.1,12.6,-1,16,49.7,0.0,284,93,0.01,0.02,-1.26,!ERR,0.0,0,127,-466,-80,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1272,1461,1562,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
