Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,VSpd(m/s),Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-06-24,15:37:12.660,-68,-66,100,11,1,7,10,-66,96,7,41.395451 14.194299,0.1,144.4,0,25,50.5,0.0,1,99,0.03,0.0,-1.59,!ERR,0.0,-2,187,-414,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1297,1500,1591,1499,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-06-24,15:37:12.660,-68,-66,100,11,1,7,10,-66,96,7,41.395462 14.194304,0.1,144.4,0,25,50.5,0.0,1,99,0.03,0.0,-1.59,!ERR,0.0,-2,187,-414,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1298,1500,1591,1499,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-06-24,15:37:12.850,-68,-66,100,11,1,7,10,-66,96,7,41.395487 14.194268,0.1,144.4,0,25,50.5,0.0,1,99,0.03,0.0,-1.59,!ERR,0.0,-1,203,-316,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1345,1500,1599,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-06-24,15:37:13.050,-68,-66,100,11,1,7,10,-66,96,7,41.395516 14.194275,0.1,144.4,0,25,50.5,0.0,1,99,0.03,0.0,-1.59,!ERR,0.0,-2,222,-250,-2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1378,1499,1608,1499,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-06-24,15:37:13.250,-64,-64,100,12,1,7,10,-63,96,13,41.395456 14.194239,0.1,144.4,0,25,50.5,0.0,1,99,0.03,0.0,-1.59,!ERR,0.0,-2,284,-327,-6,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1340,1497,1638,1499,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-06-24,15:37:13.450,-63,-61,100,11,1,7,10,-64,96,11,41.395470 14.194228,0.1,144.4,0,25,50.5,0.0,1,99,0.03,0.0,-1.59,!ERR,0.0,-24,280,-226,-149,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1389,1427,1636,1489,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-06-24,15:37:13.650,-63,-61,100,11,1,7,10,-61,96,11,41.395497 14.194276,0.0,144.4,0,25,50.5,0.0,1,99,0.03,0.0,-1.59,!ERR,0.0,-37,247,-153,-162,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1425,1421,1620,1482,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-06-24,15:37:13.850,-57,-60,100,11,0,7,10,-56,96,12,41.395464 14.194224,0.0,144.4,0,25,50.5,0.0,1,99,0.03,0.0,-1.59,!ERR,0.0,-38,89,-153,-333,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1425,1338,1543,1482,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-06-24,15:37:14.050,-57,-60,100,11,0,7,10,-56,96,12,41.395458 14.194311,0.0,144.4,0,25,50.5,0.0,1,99,0.03,0.0,-1.59,!ERR,0.0,-24,6,-109,-383,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1447,1313,1503,1489,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-06-24,15:37:14.250,-57,-60,100,11,0,7,10,-51,96,13,41.395481 14.194243,0.0,144.4,0,25,50.5,0.0,1,99,0.03,0.0,-1.59,!ERR,0.0,-45,-2,-13,-368,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1494,1321,1499,1478,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
