Date,Time,GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,VSpd(m/s),Ptch(rad),Roll(rad),Yaw(rad),RxBt(V),Curr(A),Capa(mAh),Bat%(%),FM,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-06-16,10:52:40.350,38.404337 15.243747,0.0,160.0,0,11,0.0,0.0,0.01,-3.13,50.5,0.0,1,99,!ERR,-29,-35,100,12,0,7,10,-25,100,12,-1,-4,-489,98,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1261,1548,1498,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:40.550,38.404300 15.243738,0.0,160.0,0,11,0.0,0.0,0.01,-3.13,50.5,0.0,1,99,!ERR,-29,-35,100,12,0,7,10,-23,100,13,-1,-1,-420,48,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1294,1523,1500,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:40.750,38.404377 15.243740,0.0,160.0,0,11,0.0,0.0,0.01,-3.13,50.5,0.0,1,99,!ERR,-29,-34,100,12,0,7,10,-25,100,13,-63,62,-510,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1250,1500,1530,1468,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:40.950,38.404373 15.243738,0.0,160.0,0,11,0.0,0.0,0.01,-3.13,50.5,0.0,1,99,!ERR,-29,-34,100,12,0,7,10,-25,100,13,-138,126,-496,-4,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1256,1499,1562,1432,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:41.150,38.404370 15.243761,0.0,160.0,0,11,0.0,0.0,0.01,-3.13,50.5,0.0,1,99,!ERR,-29,-34,100,12,0,7,10,-26,100,14,-141,13,-487,-60,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1262,1471,1506,1431,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:41.350,38.404300 15.243825,0.0,160.0,0,11,0.0,0.0,0.01,-3.13,50.5,0.0,1,99,!ERR,-30,-42,100,12,0,7,10,-26,100,14,-126,-44,-462,-4,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1274,1498,1479,1439,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:41.550,38.404357 15.243810,0.0,160.0,0,11,0.0,0.0,0.01,-3.13,50.2,6.5,3,99,!ERR,-30,-42,100,12,0,7,10,-28,100,12,-132,7,-500,-62,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1255,1470,1503,1436,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:41.750,38.404340 15.243757,0.0,160.0,0,11,0.0,0.0,0.01,-3.13,50.2,6.5,3,99,!ERR,-30,-37,100,12,0,7,10,-28,100,13,-211,100,-366,-235,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1324,1384,1550,1396,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:41.950,38.404329 15.243806,0.0,160.0,0,11,0.0,0.0,0.01,-3.13,50.2,6.5,3,99,!ERR,-30,-37,100,12,0,7,10,-29,100,13,-332,34,-527,-374,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1242,1318,1516,1338,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:42.150,38.404301 15.243767,0.0,160.0,0,11,0.0,0.0,0.01,-3.13,50.2,6.5,3,99,!ERR,-30,-37,100,12,0,7,10,-29,100,13,-348,-25,-340,-185,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1334,1410,1488,1330,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:42.350,38.404324 15.243742,0.0,160.0,0,11,0.0,0.0,0.01,-3.13,50.2,6.5,3,99,!ERR,-32,-41,100,12,0,7,10,-27,100,13,-330,-30,-448,-96,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1280,1454,1487,1341,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:42.550,38.404347 15.243799,0.0,160.0,0,11,0.0,0.1,0.04,2.99,50.2,6.5,3,99,!ERR,-32,-41,100,12,0,7,10,-31,100,14,-293,-4,-456,-76,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1277,1463,1498,1357,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:42.750,38.404303 15.243740,0.0,160.0,0,11,0.0,0.1,0.04,2.99,50.2,6.5,3,99,!ERR,-34,-43,100,12,0,7,10,-37,100,14,-270,-2,-389,-9,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1310,1496,1499,1368,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:42.950,38.404350 15.243756,0.0,160.0,0,11,0.0,0.1,0.04,2.99,50.2,6.5,3,99,!ERR,-34,-43,100,12,0,7,10,-37,100,14,-226,0,-403,67,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1303,1532,1500,1390,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:43.150,38.404289 15.243757,0.0,160.0,0,11,0.0,0.1,0.04,2.99,50.2,6.5,3,99,!ERR,-34,-43,100,12,0,7,10,-31,100,12,-248,-3,-325,109,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1344,1554,1499,1379,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:43.350,38.404357 15.243758,0.0,160.0,0,11,0.0,0.1,0.04,2.99,50.2,6.5,3,99,!ERR,-34,-43,100,12,0,7,10,-31,100,12,-61,-28,-406,276,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1301,1635,1487,1470,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:43.550,38.404368 15.243764,0.0,160.0,0,11,0.0,0.1,0.04,2.99,50.2,6.5,3,99,AIR,-44,-44,100,12,1,7,10,-41,100,13,293,-214,-493,450,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1259,1719,1396,1643,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:43.750,38.404367 15.243811,0.0,160.0,0,11,0.0,0.1,0.04,2.99,50.2,6.5,3,99,AIR,-44,-44,100,12,1,7,10,-42,100,13,310,-214,-489,449,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1261,1719,1396,1653,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:43.950,38.404331 15.243736,0.0,160.0,0,11,0.0,0.1,0.04,2.99,50.2,6.5,3,99,AIR,-44,-56,100,12,0,7,10,-40,100,13,364,-281,-300,339,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1353,1664,1363,1678,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:44.150,38.404353 15.243830,0.0,160.0,0,11,0.0,0.1,0.04,2.99,50.2,6.5,3,99,AIR,-44,-56,100,12,0,7,10,-38,100,13,333,-317,-330,340,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1338,1666,1345,1662,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:44.350,38.404292 15.243735,0.0,160.0,0,11,0.0,0.1,0.04,2.99,50.2,6.5,3,99,AIR,-52,-51,100,12,1,7,10,-47,100,13,320,-305,-282,333,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1362,1662,1351,1656,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:44.550,38.404321 15.243734,0.0,160.0,0,11,1.2,0.1,0.04,2.99,50.2,6.5,3,99,AIR,-52,-51,100,12,1,7,10,-47,100,13,298,-307,-199,272,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1403,1633,1350,1645,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:44.750,38.404325 15.243735,0.0,160.0,0,11,1.2,0.1,0.04,2.99,50.2,6.5,3,99,AIR,-52,-51,100,12,1,7,10,-44,100,13,271,-320,-129,220,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1437,1607,1343,1630,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:44.950,38.404381 15.243781,0.0,160.0,0,11,1.2,0.1,0.04,2.99,50.2,6.5,3,99,AIR,-53,-46,100,12,1,7,10,-41,100,13,257,-284,-91,79,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1456,1538,1362,1625,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:45.150,38.404315 15.243816,0.0,160.0,0,11,1.2,0.1,0.04,2.99,50.2,6.5,3,99,AIR,-53,-46,100,12,1,7,10,-44,100,13,12,-24,-536,-467,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1237,1272,1489,1506,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,10:52:45.350,38.404298 15.243752,0.0,160.0,0,11,1.2,0.1,0.04,2.99,50.2,6.5,3,99,AIR,-58,-48,100,12,1,7,10,-49,100,14,-60,-74,-493,-386,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1258,1312,1464,1472,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,10:52:45.550,38.404309 15.243775,0.0,160.0,0,11,1.2,0.1,0.04,2.99,50.2,6.5,3,99,AIR,-58,-48,100,12,1,7,10,-42,100,12,-130,-164,-275,-332,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1366,1337,1421,1434,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,10:52:45.750,38.404333 15.243768,0.0,160.0,0,11,1.2,0.1,0.04,2.99,50.2,6.5,3,99,AIR,-58,-48,100,12,1,7,10,-42,100,12,-323,-206,-393,-542,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1308,1236,1400,1343,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,10:52:45.950,38.404321 15.243805,0.0,160.0,0,11,1.2,0.1,0.04,2.99,50.2,6.5,3,99,AIR,-55,-48,100,12,1,7,10,-48,100,12,-313,-250,-313,-466,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1347,1273,1378,1347,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,10:52:46.150,38.404310 15.243763,0.0,160.0,0,11,1.2,0.1,0.04,2.99,50.2,6.5,3,99,AIR,-55,-48,100,12,1,7,10,-53,100,12,-339,-338,-300,-297,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1353,1355,1335,1335,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,10:52:46.350,38.404306 15.243764,0.0,160.0,0,11,1.2,0.1,0.04,2.99,50.2,6.5,3,99,AIR,-56,-51,100,12,1,7,10,-49,100,14,-357,-385,-294,-240,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1356,1383,1312,1325,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,10:52:46.550,38.404328 15.243967,34.5,97.6,4,11,1.2,0.1,0.04,2.99,50.2,6.5,3,99,AIR,-56,-51,100,12,1,7,10,-56,100,13,-348,-381,-233,-233,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1386,1386,1314,1330,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,10:52:46.750,38.404350 15.244018,34.5,97.6,4,11,1.2,0.1,0.04,2.99,50.2,6.5,3,99,AIR,-56,-51,100,12,1,7,10,-56,100,13,-349,-388,-159,-187,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1422,1409,1311,1330,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,10:52:46.950,38.404414 15.243967,34.5,97.6,4,11,1.2,0.1,0.04,2.99,50.2,6.5,3,99,AIR,-56,-51,100,12,1,7,10,-56,100,13,-352,-278,-254,-19,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1376,1498,1368,1328,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,10:52:47.150,38.404387 15.243985,34.5,97.6,4,11,1.2,0.1,0.04,2.99,50.2,6.5,3,99,AIR,-52,-57,100,12,0,7,10,-44,100,13,-239,3,-345,410,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1323,1697,1501,1386,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,10:52:47.350,38.404412 15.244004,34.5,97.6,4,11,1.2,0.1,0.04,2.99,50.2,6.5,3,99,AIR,-52,-57,100,12,0,7,10,-43,100,13,-157,-3,-431,295,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1289,1644,1499,1424,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,10:52:47.550,38.404355 15.243948,34.5,97.6,4,11,1.2,0.1,0.04,2.99,50.2,6.5,3,99,AIR,-48,-49,100,12,0,7,10,-42,100,13,-118,-4,-474,234,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1268,1614,1498,1443,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,10:52:47.750,38.404322 15.243991,34.5,97.6,4,11,1.2,0.1,0.04,2.99,50.2,6.5,3,99,AIR,-48,-49,100,12,0,7,10,-43,100,12,-11,-100,-454,97,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1278,1547,1451,1495,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,10:52:47.950,38.404361 15.243983,34.5,97.6,4,11,1.2,0.1,0.04,2.99,50.2,6.5,3,99,AIR,-43,-57,100,12,0,7,10,-38,100,13,1,-97,-419,94,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1295,1546,1453,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,10:52:48.150,38.404341 15.243947,34.5,97.6,4,11,1.2,0.1,0.04,2.99,48.1,35.5,50,98,AIR,-43,-57,100,12,0,7,10,-38,100,13,369,-432,-369,431,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1319,1710,1289,1680,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,10:52:48.350,38.404363 15.244008,34.5,97.6,4,11,1.2,0.1,0.04,2.99,48.1,35.5,50,98,AIR,-43,-57,100,12,0,7,10,-41,100,14,446,-416,-427,386,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1291,1688,1297,1718,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,10:52:48.550,38.404322 15.243992,34.5,97.6,4,11,1.2,0.1,0.04,2.99,48.1,35.5,50,98,AIR,-53,-57,100,12,0,7,10,-54,100,13,510,-398,-361,320,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1323,1656,1306,1749,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
