Date,Time,Hdg(°),GSpd(kmh),Sats,RxBt(V),Curr(A),Capa(mAh),RSSI(dB),RQly(%),RSNR(dB),TPWR(mW),FRat,TLat,RFMD,VFrq,VPwr,VChn,VBan,GPS,Alt(m),Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-08-02,15:47:27.890,0.16,0.1,8,49.99,0.0,0,-25,100,3,350,158,3616,Race,5917,1000,8,Race,38.430606 14.079453,92,-1,-1,-594,1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1209,1500,1498,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-08-02,15:47:27.900,0.16,0.1,8,49.88,0.0,0,-26,100,3,350,158,3635,Race,5917,1000,8,Race,38.430607 14.079450,92,0,-1,-585,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1213,1500,1498,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-08-02,15:47:28.100,0.16,0.1,8,49.71,0.0,0,-25,100,3,350,158,3630,Race,5917,1000,8,Race,38.430565 14.079452,92,0,3,-466,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1272,1500,1500,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-08-02,15:47:28.300,0.16,0.5,8,49.6,0.0,0,-26,100,4,350,158,3634,Race,5917,1000,8,Race,38.430590 14.079406,91,0,127,-487,1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1262,1500,1560,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-08-02,15:47:28.500,0.16,0.5,8,49.36,0.0,0,-26,100,2,350,158,3629,Race,5917,1000,8,Race,38.430612 14.079389,92,-1,188,-299,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1354,1500,1590,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-08-02,15:47:28.700,0.16,1.7,8,49.27,0.0,0,-28,100,3,350,158,3624,Race,5917,1000,8,Race,38.430556 14.079437,92,-6,283,-563,-61,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1224,1470,1636,1497,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-08-02,15:47:28.900,0.16,1.0,8,49.36,0.0,0,-33,100,3,350,158,3623,Race,5917,1000,8,Race,38.430557 14.079463,92,-89,199,-536,-82,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1237,1460,1595,1457,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-08-02,15:47:29.100,0.16,1.9,8,49.32,0.0,0,-34,100,4,350,158,3625,Race,5917,1000,8,Race,38.430610 14.079394,92,-175,150,-662,-176,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1176,1414,1571,1415,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-08-02,15:47:29.300,0.26,5.3,8,49.42,0.0,0,-38,100,4,350,158,3630,Race,5917,1000,8,Race,38.430591 14.079434,93,-154,70,-520,-192,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1245,1406,1532,1425,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-08-02,15:47:29.500,0.26,5.3,8,49.29,0.0,0,-35,100,4,350,158,3633,Race,5917,1000,8,Race,38.430600 14.079398,93,-140,-3,-621,-144,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1196,1430,1497,1432,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-08-02,15:47:29.700,0.29,6.6,8,49.27,0.0,0,-41,100,3,350,158,3633,Race,5917,1000,8,Race,38.430612 14.079453,93,-170,-5,-514,-85,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1248,1459,1496,1417,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-08-02,15:47:29.900,0.29,7.3,8,49.3,0.0,0,-38,100,4,350,158,3633,Race,5917,1000,8,Race,38.430570 14.079409,93,-136,-65,-354,-122,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1327,1441,1467,1434,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-08-02,15:47:30.100,0.28,15.4,8,49.18,0.0,0,-37,100,4,350,158,3637,Race,5917,1000,8,Race,38.430613 14.079368,93,-139,-5,-561,-136,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1225,1434,1496,1432,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-08-02,15:47:30.300,0.28,15.4,8,49.2,0.0,0,-40,100,2,350,158,3624,Race,5917,1000,8,Race,38.430598 14.079431,93,-162,-145,-470,-155,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1270,1425,1427,1421,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-08-02,15:47:30.500,0.28,15.5,8,49.15,0.0,0,-37,100,4,350,158,3633,Race,5917,1000,8,Race,38.430620 14.079371,93,-138,-61,-522,-3,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1244,1499,1469,1433,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-08-02,15:47:30.700,0.27,16.6,8,49.16,0.0,0,-41,100,3,350,158,3629,Race,5917,1000,8,Race,38.430635 14.079344,93,2,1,-550,71,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1231,1534,1499,1501,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-08-02,15:47:30.900,0.26,21.9,8,49.18,0.0,0,-38,100,4,350,158,3627,Race,5917,1000,8,Race,38.430590 14.079321,93,3,2,-571,107,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1220,1552,1499,1501,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-08-02,15:47:31.100,0.26,21.9,8,49.15,0.0,0,-44,100,3,350,158,3623,Race,5917,1000,8,Race,38.430566 14.079318,93,43,-5,-346,290,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1331,1641,1496,1521,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-08-02,15:47:31.300,0.26,26.3,8,49.13,0.0,0,-45,100,2,350,158,3649,Race,5917,1000,8,Race,38.430577 14.079337,93,243,-155,-566,370,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1223,1680,1423,1618,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-08-02,15:47:31.500,0.26,28.2,8,49.12,0.0,0,-39,100,3,350,158,3635,Race,5917,1000,8,Race,38.430565 14.079294,93,324,-241,-420,324,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1294,1658,1381,1658,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-08-02,15:47:31.700,0.27,29.4,8,49.02,0.0,0,-44,100,4,350,158,3636,Race,5917,1000,8,Race,38.430558 14.079262,93,325,-206,-501,392,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1255,1691,1398,1658,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-08-02,15:47:31.900,0.27,29.4,8,49.06,0.0,0,-40,100,2,350,158,3631,Race,5917,1000,8,Race,38.430601 14.079237,93,349,-155,-481,374,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1264,1682,1423,1670,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-08-02,15:47:32.100,0.27,28.7,8,48.98,0.0,0,-48,100,2,350,158,3616,Race,5917,1000,8,Race,38.430634 14.079268,92,372,-284,-336,286,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1336,1639,1360,1681,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-08-02,15:47:32.300,0.28,25.9,8,48.92,0.0,0,-44,100,4,350,158,3608,Race,5917,1000,8,Race,38.430564 14.079193,92,314,-237,-431,324,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1289,1658,1383,1653,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-08-02,15:47:32.500,0.3,20.2,8,48.82,0.0,0,-47,100,3,350,158,3606,Race,5917,1000,8,Race,38.430618 14.079193,93,253,-198,-27,295,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1487,1644,1402,1623,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-08-02,15:47:32.700,0.32,17.6,8,48.22,0.0,0,-41,100,5,350,158,3608,Race,5917,1000,8,Race,38.430632 14.079189,93,52,-4,-488,-448,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1261,1282,1496,1521,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-08-02,15:47:32.900,0.32,17.6,8,48.64,0.0,0,-46,100,3,350,158,3612,Race,5917,1000,8,Race,38.430641 14.079138,93,0,-5,-699,-321,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1158,1344,1496,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
