Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),VSpd(m/s),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-06-21,14:17:09.330,-34,-38,100,12,0,7,10,-31,100,14,0.0,38.505452 14.175820,0.1,-304.96,0,21,48.6,0.0,874,78,0.0,0.01,-1.56,!ERR,0,0,-751,-2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1132,1499,1500,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-21,14:17:09.330,-34,-38,100,12,0,7,10,-31,100,13,0.0,38.505460 14.175747,0.1,-304.96,0,21,48.6,3.1,874,78,0.0,0.01,-1.56,!ERR,0,0,-751,-2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1134,1499,1500,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-21,14:17:09.490,-34,-38,100,12,0,7,10,-31,100,13,0.0,38.505410 14.175752,0.1,-304.96,0,21,48.6,3.1,874,78,0.0,0.01,-1.56,!ERR,0,-2,-617,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1198,1500,1499,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-21,14:17:09.690,-34,-37,100,12,0,7,10,-29,100,14,0.0,38.505440 14.175818,0.1,-304.96,0,21,48.6,3.1,874,78,0.0,0.01,-1.56,!ERR,0,-4,-481,2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1264,1501,1498,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-21,14:17:09.890,-34,-37,100,12,0,7,10,-27,100,12,0.0,38.505451 14.175730,0.1,-304.96,0,21,48.6,3.1,874,78,0.0,0.01,-1.56,!ERR,0,-3,-271,7,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1367,1503,1499,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-21,14:17:10.090,-34,-37,100,12,0,7,10,-27,100,12,0.0,38.505434 14.175753,0.1,-304.96,0,21,48.6,3.1,874,78,0.0,0.01,-1.56,!ERR,3,-12,-126,22,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1438,1510,1494,1501,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-21,14:17:10.290,-34,-41,100,12,0,7,10,-33,100,13,0.0,38.505413 14.175741,0.1,-304.96,0,21,48.6,3.1,874,78,0.0,0.01,-1.56,!ERR,8,-3,-160,23,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1422,1511,1499,1504,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-21,14:17:10.490,-34,-41,100,12,0,7,10,-30,100,13,0.0,38.505399 14.175773,0.1,-304.96,0,21,48.6,3.1,874,78,0.0,0.01,-1.56,!ERR,39,-3,-257,48,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1374,1523,1499,1519,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-21,14:17:10.690,-30,-36,100,12,0,7,10,-26,100,14,0.0,38.505483 14.175815,0.1,-304.96,0,21,48.6,3.1,874,78,0.0,0.01,-1.56,!ERR,62,5,-250,50,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1378,1524,1502,1530,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-21,14:17:10.890,-30,-36,100,12,0,7,10,-28,100,12,0.0,38.505423 14.175735,0.1,-304.96,0,21,48.6,3.1,874,78,0.0,0.01,-1.56,!ERR,75,34,-180,66,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1412,1532,1516,1536,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
