Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,VSpd(m/s),Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-06-24,14:45:17.970,-35,-44,100,12,0,7,10,-34,100,14,41.427616 14.198116,0.0,104.2,0,25,49.0,0.1,491,88,0.0,0.03,-0.46,!ERR,0.0,-332,144,-398,-238,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1305,1384,1570,1338,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:45:17.980,-34,-44,100,12,0,7,10,-33,100,14,41.427680 14.198087,0.1,104.2,0,25,49.0,0.1,491,88,0.0,0.03,-0.46,!ERR,0.0,-331,143,-401,-240,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1304,1383,1570,1339,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:45:17.980,-34,-44,100,12,0,7,10,-33,100,14,41.427635 14.198120,0.1,104.2,0,25,49.0,0.1,491,88,0.0,0.03,-0.46,!ERR,0.0,-331,143,-401,-240,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1302,1383,1569,1338,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:45:18.110,-34,-44,100,12,0,7,10,-41,100,12,41.427606 14.198078,0.1,104.2,0,25,49.0,0.1,491,88,0.0,0.03,-0.46,!ERR,0.0,-298,114,-453,-268,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1278,1369,1555,1355,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:45:18.310,-34,-44,100,12,0,7,10,-41,100,12,41.427658 14.198064,0.1,104.2,0,25,49.0,0.1,491,88,0.0,0.03,-0.46,!ERR,0.0,-348,97,-355,-246,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1326,1380,1547,1330,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:45:18.510,-40,-46,100,12,0,7,10,-43,100,14,41.427599 14.198096,0.1,104.2,0,25,49.0,0.1,491,88,0.0,0.03,-0.46,!ERR,0.0,-351,58,-256,-256,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1375,1375,1528,1329,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:45:18.710,-40,-46,100,12,0,7,10,-46,100,14,41.427621 14.198025,0.1,104.2,0,25,49.0,0.1,491,88,0.0,0.03,-0.46,!ERR,0.0,-308,29,-292,-287,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1357,1360,1514,1350,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:45:18.910,-57,-45,100,12,1,7,10,-43,100,13,41.427606 14.198101,0.1,104.2,0,25,49.0,0.1,491,88,0.0,0.03,-0.46,!ERR,0.0,-262,47,-322,-290,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1342,1359,1523,1372,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:45:19.110,-57,-45,100,12,1,7,10,-46,100,13,41.427655 14.198123,0.1,104.2,0,25,49.0,0.1,491,88,0.0,0.03,-0.46,!ERR,0.0,-249,45,-259,-269,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1373,1369,1522,1379,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:45:19.310,-54,-50,100,12,1,7,10,-48,100,14,41.427676 14.198048,0.1,104.2,0,25,49.0,0.1,491,88,0.0,0.03,-0.46,!ERR,0.0,-198,98,-177,-268,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1413,1369,1548,1404,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:45:19.510,-54,-50,100,12,1,7,10,-48,100,14,41.427660 14.198103,0.1,104.2,0,25,48.6,26.3,495,88,0.0,0.03,-0.46,!ERR,0.0,-182,63,-76,-247,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1463,1380,1531,1411,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:45:19.710,-54,-50,100,12,1,7,10,-47,100,13,41.427612 14.198053,0.1,104.2,0,25,48.6,26.3,495,88,0.0,0.03,-0.46,!ERR,0.0,-173,25,-10,-226,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1495,1390,1512,1416,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:45:19.910,-52,-53,100,12,0,7,10,-52,100,13,41.427648 14.198055,0.1,104.2,0,25,48.6,26.3,495,88,0.0,0.03,-0.46,!ERR,0.0,-173,1,-65,-197,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1468,1404,1500,1416,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:45:20.110,-52,-53,100,12,0,7,10,-52,100,13,41.427632 14.198077,0.1,104.2,0,25,48.6,26.3,495,88,0.0,0.03,-0.46,!ERR,0.0,-165,-11,-109,-153,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1447,1426,1495,1420,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:45:20.310,-52,-53,100,12,0,7,10,-58,100,12,41.427611 14.198048,0.1,104.2,0,25,48.6,26.3,495,88,0.0,0.03,-0.46,!ERR,0.0,-139,-42,-85,-81,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1459,1461,1480,1432,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:45:20.510,-55,-67,100,11,0,7,10,-51,100,12,41.427674 14.198044,0.1,104.2,0,25,48.6,26.3,495,88,0.0,0.03,-0.46,!ERR,0.0,-124,-60,-70,3,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1466,1501,1471,1440,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:45:20.710,-55,-67,100,11,0,7,10,-51,100,12,41.427643 14.198046,0.1,104.2,0,25,48.6,26.3,495,88,0.79,-0.53,-2.11,!ERR,0.0,-113,-57,-75,2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1463,1501,1472,1445,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:45:20.910,-55,-67,100,11,0,7,10,-62,100,11,41.427619 14.198040,0.1,104.2,0,25,48.6,26.3,495,88,0.79,-0.53,-2.11,!ERR,0.0,-112,-67,-72,2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1465,1501,1468,1446,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:45:21.110,-58,-68,100,11,0,7,10,-55,100,13,41.427669 14.198091,0.1,104.2,0,25,48.6,26.3,495,88,0.79,-0.53,-2.11,!ERR,0.0,-115,-50,-73,1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1464,1500,1476,1444,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:45:21.310,-58,-68,100,11,0,7,10,-64,100,10,41.427668 14.198040,0.1,104.2,0,25,48.6,26.3,495,88,0.79,-0.53,-2.11,!ERR,0.0,-1,-65,-76,-11,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1463,1495,1469,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:45:21.510,-63,-70,100,11,0,7,10,-59,100,12,41.427590 14.198040,0.1,104.2,0,25,48.6,26.3,495,88,0.79,-0.53,-2.11,!ERR,0.0,4,-86,-123,-41,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1440,1480,1458,1502,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:45:21.710,-63,-70,100,11,0,7,10,-60,100,11,41.427631 14.198100,0.1,104.2,0,25,48.6,26.3,495,88,0.79,-0.53,-2.11,AIR,0.0,5,-92,-187,-61,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1409,1470,1455,1502,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:45:21.910,-63,-70,100,11,0,7,10,-60,100,11,41.427640 14.198100,0.1,104.2,0,25,48.6,26.3,495,88,0.79,-0.53,-2.11,AIR,0.0,5,-86,-234,-94,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1386,1454,1458,1502,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:45:22.110,-69,-73,100,11,0,7,10,-70,100,10,41.427652 14.198115,0.1,104.2,0,25,48.6,26.3,495,88,0.79,-0.53,-2.11,AIR,0.0,1,-98,-241,-67,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1382,1468,1452,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
