Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),VSpd(m/s),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-06-18,10:49:53.860,-41,-46,100,12,0,7,10,-34,100,12,0.0,38.424727 15.082122,0.0,303.1,0,24,46.9,0.1,1829,56,0.0,0.0,-1.36,!ERR,-2,3,-501,3,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1255,1501,1501,1499,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-18,10:49:53.860,-40,-46,97,12,0,7,10,-35,100,14,0.0,38.424715 15.082121,0.0,303.1,0,24,46.9,0.1,1829,56,0.0,0.0,-1.36,!ERR,-3,2,-499,3,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1256,1501,1501,1499,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-18,10:49:54.050,-40,-46,97,12,0,7,10,-36,100,13,0.0,38.424743 15.082132,0.0,303.1,0,24,46.9,0.1,1829,56,0.0,0.0,-1.36,!ERR,-2,2,-371,3,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1318,1501,1501,1499,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-18,10:49:54.250,-40,-46,97,12,0,7,10,-36,100,13,0.0,38.424729 15.082169,0.0,303.1,0,24,46.9,0.1,1829,56,0.0,0.0,-1.36,!ERR,-99,2,-244,1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1381,1500,1501,1452,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-18,10:49:54.450,-40,-47,100,11,0,7,10,-34,100,14,0.0,38.424696 15.082118,0.0,303.1,0,24,46.9,0.1,1829,56,0.0,0.0,-1.36,!ERR,-180,6,-155,-4,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1424,1498,1503,1412,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-18,10:49:54.650,-40,-47,100,11,0,7,10,-37,100,12,0.0,38.424697 15.082184,0.0,303.1,0,24,46.9,0.1,1829,56,0.0,0.0,-1.36,!ERR,-328,4,-122,-72,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1440,1465,1502,1340,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-18,10:49:54.850,-50,-36,100,11,1,7,10,-31,100,14,0.0,38.424741 15.082178,0.0,303.1,0,24,46.9,0.1,1829,56,0.0,0.0,-1.36,!ERR,-383,29,-174,-117,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1415,1443,1514,1313,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-18,10:49:55.050,-50,-36,100,11,1,7,10,-32,100,13,0.0,38.424725 15.082130,0.0,303.1,0,24,46.9,0.9,1830,56,0.0,0.0,-1.36,!ERR,-401,3,-210,-150,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1397,1427,1501,1304,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-18,10:49:55.250,-40,-41,100,12,0,7,10,-33,100,14,0.0,38.424719 15.082164,0.0,303.1,0,24,46.9,0.9,1830,56,0.0,0.0,-1.36,!ERR,-386,3,-209,-124,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1398,1440,1501,1312,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-18,10:49:55.450,-40,-41,100,12,0,7,10,-33,100,14,0.0,38.424714 15.082095,0.0,303.1,0,24,46.9,0.9,1830,56,0.0,0.0,-1.36,!ERR,-376,6,-173,-25,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1415,1488,1503,1317,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
