Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),VSpd(m/s),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,EX3,EX4,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-06-10,17:03:57.830,-46,-46,100,12,1,7,10,-44,100,12,2.3,38.427008 14.056474,0.1,7.5,-1,17,46.6,0.1,1751,57,0.01,0.01,-1.51,AIR,91,-87,-83,93,1024,-1006,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1461,1545,1457,1544,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,17:03:58.030,-46,-46,100,12,1,7,10,-44,100,12,2.3,38.427042 14.056472,0.1,7.5,-1,17,46.6,0.1,1751,57,0.01,0.01,-1.51,AIR,125,-128,-65,62,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1469,1530,1438,1561,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,17:03:58.230,-46,-54,99,12,0,7,10,-40,100,13,2.3,38.427064 14.056384,0.1,7.5,-1,17,46.6,0.1,1751,57,0.01,0.01,-1.51,AIR,125,-111,-93,73,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1455,1535,1445,1561,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,17:03:58.430,-46,-54,99,12,0,7,10,-70,100,-2,2.3,38.427042 14.056445,0.1,7.5,-1,17,46.6,0.1,1751,57,0.01,0.01,-1.51,AIR,127,-90,-107,75,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1448,1537,1457,1562,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,17:03:58.630,-58,-61,99,11,0,7,10,-48,100,14,2.3,38.426969 14.056449,0.1,7.5,-1,17,46.6,0.1,1751,57,0.01,0.01,-1.51,AIR,153,-93,-111,83,1024,-1006,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1445,1541,1457,1575,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,17:03:58.830,-58,-61,99,11,0,7,10,-50,100,12,2.3,38.427030 14.056418,10.8,28.8,3,14,46.6,0.1,1751,57,0.01,0.01,-1.51,AIR,159,-75,-145,96,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1430,1547,1464,1576,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,17:03:59.030,-62,-55,97,11,1,7,10,-49,100,14,2.3,38.426987 14.056414,10.8,28.8,3,14,46.6,0.1,1751,57,0.01,0.01,-1.51,AIR,182,-75,-163,98,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1421,1547,1464,1588,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,17:03:59.230,-62,-55,97,11,1,7,10,-49,100,14,2.3,38.426978 14.056403,10.8,28.8,3,14,46.6,0.1,1751,57,0.01,0.01,-1.51,AIR,205,-94,-155,112,1024,-1006,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1424,1555,1454,1598,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,17:03:59.430,-62,-55,97,11,1,7,10,-47,100,13,2.3,38.427000 14.056414,10.8,28.8,3,14,46.6,0.1,1751,57,0.01,0.01,-1.51,AIR,219,-99,-145,109,1024,-1006,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1430,1554,1453,1607,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,17:03:59.630,-62,-55,97,11,1,7,10,-47,100,13,2.3,38.427041 14.056426,10.8,28.8,3,14,46.6,0.1,1751,57,0.01,0.01,-1.51,AIR,219,-85,-127,109,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1438,1553,1459,1605,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,17:03:59.830,-53,-51,100,12,1,7,10,-48,100,13,2.3,38.427053 14.056458,10.8,28.8,3,14,46.6,0.1,1751,57,0.01,0.01,-1.51,AIR,217,-79,-125,105,1024,-1004,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1439,1551,1462,1605,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,17:04:00.030,-53,-51,100,12,1,7,10,-48,100,12,2.3,38.426987 14.056431,10.8,28.8,3,14,46.6,0.1,1751,57,0.01,0.01,-1.51,AIR,224,-63,-132,88,1024,-1004,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1436,1542,1472,1609,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,17:04:00.230,-57,-54,95,11,1,7,10,-50,100,14,2.3,38.427000 14.056467,10.8,28.8,3,14,46.6,0.1,1751,57,0.01,0.01,-1.51,AIR,269,-99,-144,115,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1430,1557,1452,1632,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,17:04:00.430,-57,-54,95,11,1,7,10,-50,100,14,2.3,38.427053 14.056393,10.8,28.8,3,14,44.6,55.3,1817,56,0.01,0.01,-1.51,AIR,255,-102,-149,96,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1427,1546,1451,1624,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,17:04:00.630,-57,-54,95,11,1,7,10,-50,100,13,2.3,38.427066 14.056417,10.8,28.8,3,14,44.6,55.3,1817,56,0.01,0.01,-1.51,AIR,247,-105,-167,111,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1419,1554,1449,1620,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,17:04:00.830,-54,-58,96,11,0,7,10,-50,100,13,2.3,38.426983 14.056392,10.8,28.8,3,14,44.6,55.3,1817,56,0.01,0.01,-1.51,AIR,232,-114,-136,116,1024,-1006,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1436,1556,1444,1613,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,17:04:01.030,-54,-58,96,11,0,7,10,-59,100,12,2.3,38.427069 14.056465,10.8,28.8,3,14,44.6,55.3,1817,56,0.01,0.01,-1.51,AIR,226,-140,-113,111,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1445,1554,1433,1610,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,17:04:01.230,-63,-59,90,11,1,7,10,-54,100,12,2.3,38.427000 14.056455,10.8,28.8,3,14,44.6,55.3,1817,56,0.01,0.01,-1.51,AIR,229,-156,-100,117,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1452,1557,1424,1611,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,17:04:01.430,-63,-59,90,11,1,7,10,-48,100,12,2.3,38.427009 14.056439,10.8,28.8,3,14,44.6,55.3,1817,56,0.35,0.43,-0.08,AIR,232,-142,-124,117,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1440,1557,1431,1613,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,17:04:01.630,-63,-59,90,11,1,7,10,-48,100,12,2.3,38.427032 14.056447,10.8,28.8,3,14,44.6,55.3,1817,56,0.35,0.43,-0.08,AIR,232,-143,-126,116,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1439,1556,1431,1612,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,17:04:01.830,-61,-51,95,11,1,7,10,-45,100,12,2.3,38.427009 14.056411,10.8,28.8,3,14,44.6,55.3,1817,56,0.35,0.43,-0.08,AIR,224,-128,-101,112,1024,-1006,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1451,1554,1438,1609,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,17:04:02.030,-61,-51,95,11,1,7,10,-50,100,12,2.3,38.427017 14.056434,10.8,28.8,3,14,44.6,55.3,1817,56,0.35,0.43,-0.08,AIR,223,-140,-75,105,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1463,1550,1433,1608,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,17:04:02.230,-66,-57,91,11,1,7,10,-60,100,12,2.3,38.427049 14.056475,10.8,28.8,3,14,44.6,55.3,1817,56,0.35,0.43,-0.08,AIR,228,-140,-76,91,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1463,1544,1432,1611,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,17:04:02.430,-66,-57,91,11,1,7,10,-56,100,0,2.3,38.426998 14.056441,10.8,28.8,3,14,44.6,55.3,1817,56,0.35,0.43,-0.08,AIR,205,-127,-47,62,1024,-1004,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1477,1530,1438,1600,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,17:04:02.630,-67,-68,99,11,0,7,10,-66,100,13,2.3,38.427058 14.056470,10.8,28.8,3,14,44.6,55.3,1817,56,0.35,0.43,-0.08,AIR,177,-104,-83,74,1024,-1006,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1461,1536,1449,1585,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,17:04:02.830,-67,-68,99,11,0,7,10,-66,100,13,2.3,38.427046 14.056440,10.8,28.8,3,14,44.6,55.3,1817,56,0.35,0.43,-0.08,AIR,163,-117,-33,41,1024,-1006,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1484,1519,1443,1579,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,17:04:03.030,-67,-68,99,11,0,7,10,-60,100,13,2.3,38.427064 14.056421,10.8,28.8,3,14,44.6,55.3,1817,56,0.35,0.43,-0.08,AIR,125,-96,-4,0,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1499,1500,1454,1561,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,17:04:03.230,-65,-66,92,11,0,7,10,-59,100,13,2.3,38.426990 14.056392,10.8,28.8,3,14,44.6,55.3,1817,56,0.35,0.43,-0.08,AIR,77,-67,-83,-99,1024,-1006,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1460,1452,1468,1537,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,17:04:03.430,-65,-66,92,11,0,7,10,-59,100,13,0.4,38.427025 14.056471,10.8,28.8,3,14,44.6,55.3,1817,56,0.35,0.43,-0.08,AIR,17,-33,-182,-139,1024,-1006,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1411,1432,1484,1508,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,17:04:03.630,-65,-66,92,11,0,7,10,-63,100,12,0.4,38.427067 14.056437,10.8,28.8,3,14,44.6,55.3,1817,56,0.35,0.43,-0.08,AIR,2,-18,-227,-169,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1389,1418,1492,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
