Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,VSpd(m/s),Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-06-24,14:49:23.870,-71,-74,100,11,0,7,10,-70,100,12,41.344921 14.188633,0.1,126.3,0,25,48.1,0.0,956,77,-0.02,-0.01,-0.2,!ERR,0.0,-66,73,-271,3,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1367,1501,1535,1468,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:49:23.870,-72,-75,100,11,0,7,10,-79,100,3,41.344930 14.188599,0.1,126.3,0,25,48.1,0.0,956,77,-0.02,-0.01,-0.2,!ERR,0.0,-71,79,-270,2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1368,1501,1538,1466,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:49:23.880,-72,-75,100,11,0,7,10,-79,100,3,41.344912 14.188611,0.1,126.3,0,25,48.1,0.0,956,77,-0.02,-0.01,-0.2,!ERR,0.0,-71,79,-270,2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1368,1501,1538,1466,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:49:23.980,-72,-75,100,11,0,7,10,-79,100,3,41.344868 14.188652,0.1,126.3,0,25,48.1,0.0,956,77,-0.02,-0.01,-0.2,!ERR,0.0,-323,277,-306,-6,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1350,1497,1635,1343,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:49:24.180,-74,-73,100,10,1,7,10,-66,100,13,41.344877 14.188620,0.1,126.3,0,25,48.1,0.0,956,77,-0.02,-0.01,-0.2,!ERR,0.0,-404,203,-310,-196,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1348,1405,1599,1303,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:49:24.380,-74,-73,100,10,1,7,10,-72,100,12,41.344893 14.188587,0.1,126.3,0,25,48.0,1.0,957,76,-0.02,-0.01,-0.2,!ERR,0.0,-352,156,-275,-305,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1365,1351,1576,1328,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:49:24.580,-68,-68,100,10,1,7,10,-73,100,12,41.344900 14.188603,0.1,126.3,0,25,48.0,1.0,957,76,-0.02,-0.01,-0.2,!ERR,0.0,-258,113,-301,-329,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1353,1340,1555,1374,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:49:24.780,-68,-68,100,10,1,7,10,-73,100,12,41.344885 14.188625,0.1,126.3,0,25,48.0,1.0,957,76,-0.02,-0.01,-0.2,!ERR,0.0,-287,2,-211,-380,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1397,1315,1501,1360,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:49:24.980,-68,-68,100,10,1,7,10,-76,100,11,41.344939 14.188638,0.1,126.3,0,25,48.0,1.0,957,76,-0.02,-0.01,-0.2,!ERR,0.0,-292,-2,-172,-381,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1416,1314,1499,1358,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:49:25.180,-67,-76,99,10,0,7,10,-68,100,11,41.344847 14.188620,0.1,126.3,0,25,48.0,1.0,957,76,-0.02,-0.01,-0.2,!ERR,0.0,-226,-36,-67,-393,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1467,1308,1483,1390,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
