Date,Time,Hdg(°),GSpd(kmh),Sats,RxBt(V),Curr(A),Capa(mAh),RSSI(dB),RQly(%),RSNR(dB),TPWR(mW),FRat,TLat,RFMD,VFrq,VPwr,VChn,VBan,GPS,Alt(m),Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-08-01,09:31:27.000,0.21,0.3,24,47.22,4.0,1030,-54,90,4,350,158,3611,Race,5917,1000,8,Race,38.791430 15.156668,60,-1,1,-594,3,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1209,1501,1500,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-08-01,09:31:27.080,0.21,0.2,24,47.15,7.4,1030,-57,90,4,350,158,3617,Race,5917,1000,8,Race,38.791452 15.156702,60,-1,3,-593,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1210,1500,1501,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-08-01,09:31:27.280,0.21,0.1,24,47.1,6.4,1030,-56,90,4,350,158,3607,Race,5917,1000,8,Race,38.791427 15.156727,60,0,-1,-966,-2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1027,1499,1500,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-08-01,09:31:27.480,0.21,0.2,24,47.19,1.6,1030,-56,92,4,350,158,3604,Race,5917,1000,8,Race,38.791447 15.156649,60,-2,-4,-1024,-2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000040,998,1499,1498,1499,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-08-01,09:31:27.680,0.21,0.2,24,47.19,0.8,1030,-55,92,4,350,158,3612,Race,5917,1000,8,Race,38.791414 15.156713,60,3,-2,-1024,1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000040,998,1500,1499,1501,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-08-01,09:31:27.880,0.21,0.2,24,47.2,0.2,1030,-55,92,4,350,158,3613,Race,5917,1000,8,Race,38.791414 15.156730,60,1,3,-1024,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000040,998,1500,1501,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-08-01,09:31:28.080,0.21,0.1,24,47.2,0.0,1030,-55,92,4,350,158,3607,Race,5917,1000,8,Race,38.791377 15.156657,60,0,1,-1024,-4,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000040,998,1498,1500,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-08-01,09:31:28.280,0.21,0.3,24,47.24,0.0,1030,-55,92,4,350,158,3617,Race,5917,1000,8,Race,38.791447 15.156644,60,0,0,-1024,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000040,998,1500,1500,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-08-01,09:31:28.480,0.21,0.0,24,47.16,0.0,1030,-56,95,4,350,158,3616,Race,5917,1000,8,Race,38.791450 15.156724,60,0,-2,-1024,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000040,998,1500,1500,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-08-01,09:31:28.680,0.21,0.2,24,47.2,0.0,1030,-56,95,5,350,158,3616,Race,5917,1000,8,Race,38.791455 15.156666,60,0,-1,-1024,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000040,998,1500,1500,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-08-01,09:31:28.880,0.21,0.4,24,47.21,0.2,1030,-55,95,4,350,158,3610,Race,5917,1000,8,Race,38.791458 15.156644,60,-1,1,-1008,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000040,1006,1500,1500,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-08-01,09:31:29.080,0.21,0.3,24,47.21,1.2,1030,-57,95,4,350,158,3597,Race,5917,1000,8,Race,38.791465 15.156675,60,0,3,-756,-10,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1130,1495,1501,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-08-01,09:31:29.280,0.21,0.2,24,47.04,10.4,1030,-55,95,5,350,158,3598,Race,5917,1000,8,Race,38.791433 15.156737,60,-1,101,-471,-27,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1269,1487,1549,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-08-01,09:31:29.480,0.21,0.1,24,46.98,17.0,1030,-55,89,5,350,158,3607,Race,5917,1000,8,Race,38.791454 15.156709,60,2,81,-245,-7,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1380,1497,1539,1501,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-08-01,09:31:29.680,0.21,0.0,24,46.81,25.4,1040,-56,89,4,350,158,3615,Race,5917,1000,8,Race,38.791378 15.156694,60,44,195,-81,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1461,1500,1595,1521,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-08-01,09:31:29.880,0.21,0.1,24,46.25,47.4,1040,-56,89,4,350,158,3610,Race,5917,1000,8,Race,38.791397 15.156705,60,80,268,-187,3,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1409,1501,1631,1539,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-08-01,09:31:30.080,0.21,0.3,24,46.1,42.2,1040,-54,89,4,350,158,3638,Race,5917,1000,8,Race,38.791370 15.156708,60,132,250,-218,62,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1393,1530,1622,1564,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-08-01,09:31:30.280,0.2,1.3,24,45.95,40.8,1040,-49,89,4,350,158,3625,Race,5917,1000,8,Race,38.791390 15.156688,60,135,58,-201,128,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1402,1562,1528,1566,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
