Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),VSpd(m/s),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-06-23,16:56:56.090,-38,-42,100,12,0,7,10,-33,100,13,0.0,41.406970 14.123946,0.1,157.2,0,27,47.5,0.0,1706,58,0.0,0.06,0.56,!ERR,-1,-1,-843,-3,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1087,1499,1500,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-06-23,16:56:56.100,-38,-42,100,12,0,7,10,-34,100,13,0.0,41.407029 14.124010,0.1,157.2,0,27,47.5,0.0,1706,58,0.0,0.06,0.56,!ERR,-3,-2,-838,-3,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1089,1499,1499,1499,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-06-23,16:56:56.280,-38,-42,100,12,0,7,10,-33,100,13,0.0,41.407045 14.123997,0.1,157.2,0,27,47.5,0.0,1706,58,0.0,0.06,0.56,!ERR,-1,-3,-685,-28,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1164,1487,1499,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-06-23,16:56:56.480,-38,-42,100,12,0,7,10,-33,100,13,0.0,41.407006 14.123922,0.1,157.2,0,27,47.5,0.0,1706,58,0.0,0.06,0.56,!ERR,-1,-3,-609,-55,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1202,1473,1499,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-06-23,16:56:56.680,-38,-42,100,12,0,7,10,-33,100,13,0.0,41.407027 14.123993,0.1,157.2,0,27,47.5,0.0,1706,58,0.0,0.06,0.56,!ERR,0,-2,-309,-41,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1349,1480,1499,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-06-23,16:56:56.880,-38,-42,100,12,0,7,10,-32,100,12,0.0,41.407041 14.123929,0.1,157.2,0,27,47.5,0.0,1706,58,0.0,0.06,0.56,!ERR,-2,-5,-97,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1453,1500,1498,1499,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-06-23,16:56:57.080,-37,-42,100,11,0,7,10,-33,100,12,0.0,41.407055 14.123924,0.1,157.2,0,27,47.5,0.9,1706,58,0.0,0.06,0.56,!ERR,0,-3,-60,-2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1471,1499,1499,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-06-23,16:56:57.280,-37,-42,100,11,0,7,10,-35,100,12,0.0,41.407066 14.123919,0.1,157.2,0,27,47.5,0.9,1706,58,0.0,0.06,0.56,!ERR,-236,-3,-258,-54,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1374,1474,1499,1385,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-06-23,16:56:57.480,-39,-46,100,11,0,7,10,-31,100,13,0.0,41.407036 14.123944,0.1,157.2,0,27,47.5,0.9,1706,58,0.0,0.06,0.56,!ERR,-323,-10,-212,-67,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1396,1468,1495,1343,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-06-23,16:56:57.680,-39,-46,100,11,0,7,10,-34,100,13,0.0,41.407024 14.123927,0.1,157.2,0,27,47.5,0.9,1706,58,0.0,0.06,0.56,!ERR,-316,-86,-223,-74,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1391,1464,1458,1346,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-06-23,16:56:57.880,-39,-46,100,11,0,7,10,-34,100,13,0.0,41.406972 14.123974,0.1,157.2,0,27,47.5,0.9,1706,58,0.0,0.06,0.56,!ERR,-321,-85,-218,-110,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1393,1447,1459,1344,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-06-23,16:56:58.080,-42,-43,98,11,0,7,10,-34,100,12,0.0,41.406973 14.124001,0.1,157.2,0,27,47.5,0.9,1706,58,0.01,0.03,0.55,!ERR,-342,-48,-202,-78,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1401,1462,1477,1333,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
