Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-11-06,15:45:47.410,-34,-32,100,12,1,5,10,-32,100,14,-2,0,142,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,0,-1,0x0000000000003C50,1568,1500,1500,1499,2012,988,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-11-06,15:45:47.440,-34,-32,100,12,1,5,10,-29,100,13,-1,2,142,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,0,-1,0x0000000000003C50,1569,1500,1501,1500,2012,988,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-11-06,15:45:47.640,-36,-32,100,10,1,5,10,-34,100,14,-1,0,134,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,0,-1,0x0000000000003C50,1565,1500,1500,1500,2012,988,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-11-06,15:45:47.840,-36,-32,100,10,1,5,10,-31,100,14,-2,0,128,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,0,-1,0x0000000000003C50,1563,1500,1500,1499,2012,988,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-11-06,15:45:48.040,-36,-32,100,10,1,5,10,-31,100,14,0,1,112,1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,0,-1,0x0000000000003C50,1555,1500,1500,1500,2012,988,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-11-06,15:45:48.240,-35,-31,100,12,1,5,10,-35,100,15,-2,1,65,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,0,-1,0x0000000000003C50,1532,1500,1500,1499,2012,988,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-11-06,15:45:48.440,-35,-31,100,12,1,5,10,-34,100,14,-3,1,25,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,0,-1,0x000000000000FC50,1512,1500,1500,1499,2012,988,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-11-06,15:45:48.640,-36,-33,100,12,1,5,10,-34,100,15,-3,0,17,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,0,-1,0x000000000000FC50,1508,1500,1500,1499,2012,988,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-11-06,15:45:48.840,-38,-34,100,12,1,5,10,-37,100,14,-2,0,19,1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,0,-1,0x000000000000FC50,1509,1500,1500,1499,2012,988,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-11-06,15:45:49.040,-42,-35,100,12,1,5,10,-41,100,14,-1,1,-44,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,0,-1,0x0000000000005C50,1479,1500,1500,1500,2012,988,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
