Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),VSpd(m/s),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,EX3,EX4,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-06-10,16:57:20.630,-33,-48,100,12,0,7,10,-30,100,12,0.0,38.481226 14.098572,0.1,1.91,-1,16,49.1,2.9,246,94,0.0,0.02,-1.63,!ERR,20,4,-204,48,1024,-1006,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1400,1523,1501,1509,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,16:57:20.830,-43,-47,100,12,0,7,10,-35,100,14,0.0,38.481305 14.098538,0.1,1.91,-1,16,49.1,2.9,246,94,0.0,0.02,-1.63,!ERR,18,30,-221,38,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1392,1518,1514,1508,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,16:57:21.030,-43,-47,100,12,0,7,10,-35,100,14,0.0,38.481289 14.098604,0.1,1.91,-1,16,49.1,2.9,246,94,0.0,0.02,-1.63,AIR,44,59,-219,29,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1393,1514,1528,1521,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,16:57:21.230,-43,-47,100,12,0,7,10,-39,100,12,0.0,38.481296 14.098558,0.1,1.91,-1,16,49.1,2.9,246,94,0.0,0.02,-1.63,AIR,57,75,-192,14,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1406,1506,1536,1527,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,16:57:21.430,-44,-42,100,11,1,7,10,-35,100,14,0.0,38.481261 14.098599,0.1,1.91,-1,16,49.1,2.9,246,94,0.0,0.02,-1.63,AIR,41,83,-204,3,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1400,1501,1540,1520,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,16:57:21.630,-44,-42,100,11,1,7,10,-40,100,13,0.0,38.481296 14.098566,0.1,1.91,-1,16,49.1,2.9,246,94,0.0,0.02,-1.63,AIR,36,90,-206,3,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1400,1501,1543,1517,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,16:57:21.830,-44,-42,100,12,1,7,10,-41,100,14,0.0,38.481283 14.098590,0.1,1.91,-1,16,49.1,2.9,246,94,0.0,0.02,-1.63,AIR,8,66,-215,3,1024,-1006,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1395,1501,1532,1503,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,16:57:22.030,-44,-42,100,12,1,7,10,-36,100,12,1.5,38.481233 14.098577,0.1,1.91,-1,16,49.1,2.9,246,94,0.0,0.02,-1.63,AIR,23,63,-237,2,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1384,1500,1530,1511,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,16:57:22.230,-44,-42,100,12,1,7,10,-36,100,12,1.5,38.481273 14.098573,0.1,1.91,-1,16,49.1,2.9,246,94,0.0,0.02,-1.63,AIR,10,5,-227,-14,1024,-1006,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1389,1494,1502,1504,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,16:57:22.430,-41,-47,98,12,0,7,10,-44,100,13,1.5,38.481274 14.098611,0.1,1.91,-1,16,49.1,2.9,246,94,0.0,0.02,-1.63,AIR,3,3,-212,-45,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1397,1479,1501,1501,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,16:57:22.630,-41,-47,98,12,0,7,10,-40,100,12,1.5,38.481256 14.098528,0.1,1.91,-1,16,49.1,2.9,246,94,0.0,0.02,-1.63,AIR,6,6,-205,-54,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1400,1474,1502,1502,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,16:57:22.830,-48,-42,97,12,1,7,10,-41,100,13,1.5,38.481249 14.098563,0.1,1.91,-1,16,49.1,2.9,246,94,0.0,0.02,-1.63,AIR,75,16,-216,-74,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1395,1464,1507,1536,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,16:57:23.030,-48,-42,97,12,1,7,10,-34,100,13,1.5,38.481276 14.098607,0.1,1.91,-1,16,49.1,2.9,246,94,0.0,0.02,-1.63,AIR,107,3,-238,-53,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1384,1475,1501,1552,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,16:57:23.230,-50,-45,100,12,1,7,10,-41,100,13,1.5,38.481218 14.098581,0.1,1.91,-1,16,49.1,2.9,246,94,0.0,0.02,-1.63,AIR,7,6,-223,-2,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1391,1500,1502,1503,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,16:57:23.430,-50,-45,100,12,1,7,10,-41,100,13,1.5,38.481247 14.098596,0.1,1.91,-1,16,49.1,2.9,246,94,0.0,0.02,-1.63,AIR,1,3,-223,2,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1391,1500,1501,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,16:57:23.630,-50,-45,100,12,1,7,10,-41,100,14,1.5,38.481223 14.098574,0.1,1.91,-1,16,49.1,2.9,246,94,0.0,0.02,-1.63,AIR,3,1,-228,0,1024,-1004,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1389,1500,1500,1501,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,16:57:23.830,-49,-48,98,11,1,7,10,-44,100,13,1.5,38.481292 14.098537,0.1,1.91,-1,16,49.1,2.9,246,94,0.0,0.02,-1.63,AIR,0,-1,-241,17,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1382,1508,1500,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,16:57:24.030,-49,-48,98,11,1,7,10,-44,100,13,1.5,38.481278 14.098581,1.0,19.29,4,16,49.1,2.9,246,94,0.0,0.02,-1.63,AIR,1,-3,-215,21,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1395,1510,1499,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,16:57:24.230,-49,-48,98,11,1,7,10,-47,100,12,1.5,38.481229 14.098571,1.0,19.29,4,16,49.1,2.9,246,94,0.0,0.02,-1.63,AIR,-18,-37,-206,6,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1400,1502,1482,1492,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,16:57:24.430,-48,-50,99,12,0,7,10,-41,100,13,1.5,38.481236 14.098552,1.0,19.29,4,16,49.1,2.9,246,94,0.0,0.02,-1.63,AIR,-4,-40,-205,11,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1400,1505,1481,1499,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,16:57:24.630,-48,-50,99,12,0,7,10,-41,100,13,1.5,38.481266 14.098595,1.0,19.29,4,16,49.1,2.9,246,94,0.0,0.02,-1.63,AIR,-23,-64,-228,14,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1389,1506,1469,1489,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,16:57:24.830,-48,-50,99,12,0,7,10,-49,100,14,1.5,38.481278 14.098519,1.0,19.29,4,16,49.1,2.9,246,94,0.0,0.02,-1.63,AIR,-42,-5,-231,38,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1387,1518,1498,1480,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,16:57:25.030,-49,-55,94,11,0,7,10,-48,100,12,1.5,38.481212 14.098536,1.0,19.29,4,16,49.1,2.9,246,94,0.0,0.02,-1.63,AIR,-14,-13,-221,46,1024,-1006,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1392,1522,1494,1494,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,16:57:25.230,-49,-55,94,11,0,7,10,-49,100,13,1.5,38.481234 14.098580,1.0,19.29,4,16,49.1,2.9,246,94,0.0,0.02,-1.63,AIR,0,-1,-199,17,1024,-1004,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1403,1508,1500,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,16:57:25.430,-57,-55,92,11,1,7,10,-55,100,13,1.5,38.481226 14.098548,1.0,19.29,4,16,49.1,2.9,246,94,0.0,0.02,-1.63,AIR,-9,-2,-195,23,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1405,1511,1500,1496,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,16:57:25.630,-57,-55,92,11,1,7,10,-50,100,13,1.5,38.481212 14.098540,1.0,19.29,4,16,47.2,39.8,302,92,0.0,0.02,-1.63,AIR,-1,42,-203,-2,1024,-1006,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1401,1500,1520,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,16:57:25.830,-57,-55,92,11,1,7,10,-50,100,13,1.5,38.481212 14.098595,1.0,19.29,4,16,47.2,39.8,302,92,0.0,0.02,-1.63,AIR,-2,32,-211,-1,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1397,1500,1515,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,16:57:26.030,-53,-55,91,11,0,7,10,-49,100,14,1.5,38.481254 14.098585,1.0,19.29,4,16,47.2,39.8,302,92,0.0,0.02,-1.63,AIR,-6,23,-210,2,1024,-1004,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1398,1500,1511,1498,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,16:57:26.230,-53,-55,91,11,0,7,10,-53,100,13,1.5,38.481303 14.098596,1.0,19.29,4,16,47.2,39.8,302,92,0.0,0.02,-1.63,AIR,-25,6,-254,28,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1376,1513,1502,1488,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,16:57:26.430,-63,-55,94,11,1,7,10,-52,100,12,1.5,38.481247 14.098576,1.0,19.29,4,16,47.2,39.8,302,92,0.0,0.02,-1.63,AIR,-28,12,-219,34,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1393,1516,1505,1487,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,16:57:26.630,-63,-55,94,11,1,7,10,-64,100,13,1.5,38.481271 14.098577,1.0,19.29,4,16,47.2,39.8,302,92,0.23,0.0,-1.28,AIR,-3,4,-192,4,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1406,1501,1501,1499,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,16:57:26.830,-60,-60,97,10,1,7,10,-51,100,14,1.5,38.481291 14.098532,1.0,19.29,4,16,47.2,39.8,302,92,0.23,0.0,-1.28,AIR,1,1,-186,-34,1024,-1006,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1409,1484,1500,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,16:57:27.030,-60,-60,97,10,1,7,10,-51,100,14,1.5,38.481282 14.098554,1.0,19.29,4,16,47.2,39.8,302,92,0.23,0.0,-1.28,AIR,-12,14,-182,0,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1411,1500,1506,1495,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,16:57:27.230,-60,-60,97,10,1,7,10,-50,100,12,1.5,38.481280 14.098550,1.0,19.29,4,16,47.2,39.8,302,92,0.23,0.0,-1.28,AIR,-2,25,-209,-1,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1398,1500,1512,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,16:57:27.430,-55,-63,92,11,0,7,10,-50,100,13,1.5,38.481288 14.098597,1.0,19.29,4,16,47.2,39.8,302,92,0.23,0.0,-1.28,AIR,-1,39,-205,-1,1024,-1006,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1400,1500,1519,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,16:57:27.630,-55,-63,92,11,0,7,10,-52,100,13,1.5,38.481273 14.098580,1.0,19.29,4,16,47.2,39.8,302,92,0.23,0.0,-1.28,AIR,0,18,-204,1,1024,-1006,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1400,1500,1508,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,16:57:27.830,-55,-63,92,11,0,7,10,-52,100,13,1.5,38.481251 14.098534,1.0,19.29,4,16,47.2,39.8,302,92,0.23,0.0,-1.28,AIR,-1,1,-211,5,1024,-1004,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1397,1502,1500,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,16:57:28.030,-58,-64,93,11,0,7,10,-53,100,12,1.5,38.481226 14.098536,1.0,19.29,4,16,47.2,39.8,302,92,0.23,0.0,-1.28,AIR,-3,3,-213,2,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1396,1500,1501,1499,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,16:57:28.230,-58,-64,93,11,0,7,10,-53,100,12,1.5,38.481246 14.098525,1.0,19.29,4,16,47.2,39.8,302,92,0.23,0.0,-1.28,AIR,-13,3,-206,11,1024,-1006,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1400,1505,1501,1494,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-06-10,16:57:28.430,-58,-64,93,11,0,7,10,-53,100,12,1.5,38.481274 14.098589,1.0,19.29,4,16,47.2,39.8,302,92,0.23,0.0,-1.28,AIR,-3,20,-219,0,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1393,1500,1509,1499,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
