Date,Time,Hdg(°),GSpd(kmh),Sats,RxBt(V),Curr(A),Capa(mAh),RSSI(dB),RQly(%),RSNR(dB),TPWR(mW),FRat,TLat,RFMD,VFrq,VPwr,VChn,VBan,GPS,Alt(m),Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-08-22,14:47:55.680,0.0,0.1,8,50.06,2.6,0,-22,100,4,350,158,3587,Race,5917,1000,8,Race,38.373164 14.082400,102,1,0,-799,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1109,1500,1500,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2024-08-22,14:47:55.720,0.0,0.1,8,50.07,2.8,0,-21,100,4,350,158,3583,Race,5917,1000,8,Race,38.373093 14.082468,102,1,-1,-795,-2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1111,1499,1500,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2024-08-22,14:47:55.920,0.0,0.1,8,50.01,2.4,0,-21,100,4,350,158,3581,Race,5917,1000,8,Race,38.373112 14.082407,102,1,3,-774,-2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1121,1499,1501,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2024-08-22,14:47:56.120,0.0,0.1,8,50.01,4.0,0,-21,100,4,350,158,3573,Race,5917,1000,8,Race,38.373152 14.082410,102,-1,4,-700,-2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1157,1499,1502,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2024-08-22,14:47:56.320,0.0,0.3,8,49.97,7.0,0,-21,100,4,350,158,3565,Race,5917,1000,8,Race,38.373120 14.082470,102,0,36,-644,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1185,1500,1517,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2024-08-22,14:47:56.520,0.0,0.2,8,49.96,7.6,0,-21,100,4,350,158,3571,Race,5917,1000,8,Race,38.373096 14.082474,101,-1,27,-585,-12,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1213,1494,1513,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2024-08-22,14:47:56.720,0.0,0.2,8,49.92,10.8,0,-22,100,4,350,158,3574,Race,5917,1000,8,Race,38.373167 14.082405,101,2,5,-551,-8,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1230,1496,1502,1501,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2024-08-22,14:47:56.920,0.0,0.1,8,49.92,13.4,0,-25,100,4,350,158,3569,Race,5917,1000,8,Race,38.373112 14.082384,101,0,7,-530,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1240,1500,1503,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2024-08-22,14:47:57.120,0.0,1.9,8,49.83,14.4,0,-29,100,4,350,158,3568,Race,5917,1000,8,Race,38.373114 14.082431,102,1,2,-533,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1239,1500,1501,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2024-08-22,14:47:57.320,0.0,1.2,8,49.82,14.6,0,-26,100,4,350,158,3566,Race,5917,1000,8,Race,38.373115 14.082450,102,0,-2,-537,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1237,1500,1499,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2024-08-22,14:47:57.520,0.3,3.0,8,49.8,14.0,0,-21,100,4,350,158,3575,Race,5917,1000,8,Race,38.373115 14.082419,102,1,-24,-540,70,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1236,1534,1489,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2024-08-22,14:47:57.720,0.29,3.9,8,49.77,13.4,0,-20,100,5,350,158,3584,Race,5917,1000,8,Race,38.373120 14.082448,102,2,-62,-566,46,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1223,1522,1470,1501,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2024-08-22,14:47:57.920,0.28,3.6,8,49.67,11.0,0,-23,100,4,350,158,3591,Race,5917,1000,8,Race,38.373096 14.082384,103,0,-20,-601,96,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1206,1547,1490,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2024-08-22,14:47:58.120,0.27,3.9,8,49.62,12.2,0,-24,100,4,350,158,3612,Race,5917,1000,8,Race,38.373083 14.082420,103,0,-2,-473,47,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1268,1523,1499,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
2024-08-22,14:47:58.320,0.29,4.0,8,49.57,16.4,0,-27,100,4,350,158,3617,Race,5917,1000,8,Race,38.373109 14.082427,103,1,1,-545,-118,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1233,1443,1500,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.3
