Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,VSpd(m/s),Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-06-24,14:38:17.860,-61,-69,100,12,0,7,10,-60,100,12,41.400367 14.127601,0.0,85.0,-1,26,50.0,0.0,12,99,0.01,0.0,-1.49,ACRO,0.0,0,171,-218,3,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1393,1501,1583,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:38:17.860,-61,-69,100,12,0,7,10,-60,100,13,41.400449 14.127532,0.0,85.0,-1,26,50.0,0.0,12,99,0.01,0.0,-1.49,ACRO,0.0,0,171,-218,3,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1393,1501,1583,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:38:18.030,-61,-69,100,12,0,7,10,-60,100,13,41.400367 14.127531,0.0,85.0,-1,26,50.0,0.0,12,99,0.01,0.0,-1.49,ACRO,0.0,-48,251,-354,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1327,1500,1622,1477,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:38:18.230,-60,-69,99,12,0,7,10,-55,100,14,41.400429 14.127516,0.0,85.0,-1,26,50.0,0.0,12,99,0.01,0.0,-1.49,ACRO,0.0,-118,219,-356,-120,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1326,1442,1607,1443,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:38:18.430,-60,-69,99,12,0,7,10,-56,100,13,41.400450 14.127583,0.0,85.0,-1,26,50.0,0.0,12,99,0.01,0.0,-1.49,ACRO,0.0,-157,196,-460,-185,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1275,1410,1595,1424,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:38:18.630,-59,-61,99,12,0,7,10,-54,100,12,41.400407 14.127560,0.0,85.0,-1,26,50.0,0.0,12,99,0.01,0.0,-1.49,ACRO,0.1,-140,96,-305,-45,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1351,1478,1547,1432,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:38:18.830,-59,-61,99,12,0,7,10,-63,100,11,41.400416 14.127513,0.0,85.0,-1,26,50.0,0.0,12,99,0.01,0.0,-1.49,ACRO,0.1,-121,83,-385,3,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1312,1501,1540,1441,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:38:19.030,-59,-61,99,12,0,7,10,-63,100,11,41.400391 14.127549,0.0,85.0,-1,26,50.0,0.0,12,99,0.01,0.0,-1.49,ACRO,0.1,-107,158,-298,-97,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1354,1453,1577,1448,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:38:19.230,-66,-59,100,11,1,7,10,-51,100,12,41.400382 14.127548,0.0,85.0,-1,26,50.0,0.0,12,99,0.01,0.0,-1.49,ACRO,0.1,-101,82,-374,-209,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1317,1398,1540,1451,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:38:19.430,-66,-59,100,11,1,7,10,-54,100,12,41.400400 14.127586,0.0,85.0,-1,26,50.0,0.0,12,99,0.01,0.0,-1.49,ACRO,0.1,-129,35,-315,-241,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1346,1383,1517,1437,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:38:19.630,-66,-56,100,11,1,7,10,-53,100,12,41.400385 14.127549,0.0,85.0,-1,26,50.0,0.0,12,99,0.01,0.0,-1.49,ACRO,0.1,-136,3,-294,-245,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1356,1381,1501,1434,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:38:19.830,-66,-56,100,11,1,7,10,-49,100,12,41.400436 14.127520,0.0,85.0,-1,26,50.0,0.0,12,99,0.01,0.0,-1.49,ACRO,0.1,-121,-2,-332,-243,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1337,1382,1499,1441,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:38:20.030,-51,-56,100,12,0,7,10,-47,100,13,41.400429 14.127597,0.0,85.0,-1,26,50.0,0.0,12,99,0.01,0.0,-1.49,ACRO,0.1,-125,-49,-313,-223,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1347,1391,1476,1439,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:38:20.230,-51,-56,100,12,0,7,10,-47,100,13,41.400399 14.127507,0.0,85.0,-1,26,50.0,0.0,12,99,0.01,0.0,-1.49,ACRO,0.1,-137,-127,-331,-159,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1338,1423,1438,1433,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:38:20.430,-51,-56,100,12,0,7,10,-49,100,13,41.400378 14.127511,0.0,85.0,-1,26,50.0,0.0,12,99,0.01,0.0,-1.49,ACRO,0.1,-134,-109,-368,-145,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1320,1429,1447,1435,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:38:20.630,-45,-53,100,12,0,7,10,-44,100,12,41.400382 14.127535,0.0,85.0,-1,26,50.0,0.0,12,99,0.01,0.0,-1.49,ACRO,0.1,-131,-98,-372,-133,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1318,1435,1452,1436,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:38:20.830,-45,-53,100,12,0,7,10,-46,100,13,41.400397 14.127593,5.9,265.0,2,26,50.0,0.0,12,99,0.01,0.0,-1.49,ACRO,0.1,-102,-96,-393,-119,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1308,1442,1453,1450,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:38:21.030,-48,-64,100,12,0,7,10,-52,100,12,41.400407 14.127538,5.9,265.0,2,26,50.0,0.0,12,99,0.01,0.0,-1.49,ACRO,0.1,-101,-76,-392,-84,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1308,1459,1463,1451,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:38:21.230,-48,-64,100,12,0,7,10,-49,100,13,41.400391 14.127544,5.9,265.0,2,26,50.0,0.0,12,99,0.01,0.0,-1.49,ACRO,0.1,-77,-61,-411,-73,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1299,1465,1470,1463,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:38:21.430,-48,-64,100,12,0,7,10,-49,100,13,41.400413 14.127572,5.9,265.0,2,26,50.0,0.0,12,99,0.01,0.0,-1.49,ACRO,0.1,-70,-43,-400,3,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1304,1501,1479,1466,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:38:21.630,-48,-64,100,12,0,7,10,-49,100,13,41.400400 14.127594,5.9,265.0,2,26,50.0,0.0,12,99,0.01,0.0,-1.49,ACRO,0.1,-33,-47,-408,76,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1300,1537,1477,1484,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:38:21.830,-53,-60,100,11,0,7,10,-55,100,12,41.400436 14.127507,5.9,265.0,2,26,50.0,0.0,12,99,0.01,0.0,-1.49,ACRO,0.1,-48,-68,-405,121,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1302,1559,1467,1477,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:38:22.030,-53,-60,100,11,0,7,10,-53,100,13,41.400433 14.127513,5.9,265.0,2,26,50.0,0.0,12,99,0.01,0.0,-1.49,ACRO,0.1,-56,-56,-354,123,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1327,1560,1473,1473,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:38:22.230,-57,-60,100,12,0,7,10,-57,100,13,41.400381 14.127580,5.9,265.0,2,26,49.2,24.6,37,99,0.01,0.0,-1.49,ACRO,0.1,-17,-8,-404,81,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1302,1539,1496,1492,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:38:22.430,-57,-60,100,12,0,7,10,-60,100,12,41.400384 14.127545,5.9,265.0,2,26,49.2,24.6,37,99,0.01,0.0,-1.49,ACRO,0.1,-22,-14,-407,7,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1301,1503,1493,1490,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,14:38:22.630,-57,-60,100,12,0,7,10,-60,100,12,41.400388 14.127510,5.9,265.0,2,26,49.2,24.6,37,99,0.01,0.0,-1.49,ACRO,0.1,-19,-36,-404,-12,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1302,1494,1483,1491,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
