Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),VSpd(m/s),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-06-24,10:00:34.030,-41,-46,100,12,0,7,10,-37,100,12,0.0,41.430283 14.079623,0.1,164.4,-1,26,50.1,0.0,2,99,0.0,0.01,-1.75,ACRO,0,102,-154,5,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1425,1502,1550,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-06-24,10:00:34.030,-41,-47,100,12,0,7,10,-41,100,12,0.0,41.430339 14.079591,0.1,164.4,-1,26,50.1,0.0,2,99,0.0,0.01,-1.75,ACRO,0,105,-146,5,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1429,1502,1551,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-06-24,10:00:34.220,-41,-47,100,12,0,7,10,-41,100,12,0.1,41.430300 14.079675,0.1,164.4,-1,26,50.1,0.0,2,99,0.0,0.01,-1.75,ACRO,-1,135,30,1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1514,1500,1566,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-06-24,10:00:34.420,-41,-47,100,12,0,7,10,-36,100,13,0.1,41.430316 14.079670,0.1,164.4,-1,26,50.1,0.0,2,99,0.0,0.01,-1.75,ACRO,-72,228,-215,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1395,1500,1611,1465,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-06-24,10:00:34.620,-37,-47,100,11,0,7,10,-33,100,13,0.1,41.430263 14.079677,0.1,164.4,-1,26,50.1,0.0,2,99,0.0,0.01,-1.75,ACRO,-122,220,-243,-79,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1381,1462,1607,1441,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-06-24,10:00:34.820,-37,-47,100,11,0,7,10,-33,100,13,0.1,41.430321 14.079600,0.1,164.4,-1,26,50.1,0.0,2,99,0.0,0.01,-1.75,ACRO,-177,168,-250,-163,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1378,1421,1582,1414,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-06-24,10:00:35.020,-37,-47,100,11,0,7,10,-38,100,12,0.1,41.430274 14.079630,0.1,164.4,-1,26,50.1,0.0,2,99,0.0,0.01,-1.75,ACRO,-181,82,-276,-214,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1365,1396,1540,1412,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-06-24,10:00:35.220,-40,-49,100,12,0,7,10,-38,100,13,0.1,41.430342 14.079610,0.1,164.4,-1,26,50.1,0.0,2,99,0.0,0.01,-1.75,ACRO,-209,2,-156,-218,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1424,1394,1501,1398,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-06-24,10:00:35.420,-40,-49,100,12,0,7,10,-37,100,13,0.1,41.430338 14.079636,0.1,164.4,-1,26,50.1,0.0,2,99,0.0,0.01,-1.75,ACRO,-201,-8,-168,-207,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1418,1399,1496,1402,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-06-24,10:00:35.620,-47,-51,100,12,0,7,10,-47,100,13,0.1,41.430319 14.079662,0.1,164.4,-1,26,50.1,0.0,2,99,0.0,0.01,-1.75,ACRO,-187,-59,-201,-201,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1402,1402,1471,1409,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
