Date,Time,Hdg(°),GSpd(kmh),Sats,RxBt(V),Curr(A),Capa(mAh),RSSI(dB),RQly(%),RSNR(dB),TPWR(mW),FRat,TLat,RFMD,VFrq,VPwr,VChn,VBan,GPS,Alt(m),Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-08-01,13:22:36.230,0.0,0.1,22,48.28,2.0,0,-54,89,4,350,158,3629,Race,5917,1000,8,Race,38.653033 15.116551,63,-1,26,-501,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1255,1500,1512,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-08-01,13:22:36.250,0.0,0.3,22,48.18,6.0,0,-55,89,4,350,158,3628,Race,5917,1000,8,Race,38.653031 15.116551,63,-2,33,-497,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1257,1500,1516,1499,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-08-01,13:22:36.250,0.0,0.3,22,48.18,6.0,0,-55,89,4,350,158,3628,Race,5917,1000,8,Race,38.653024 15.116560,63,-2,33,-497,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1257,1500,1516,1499,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-08-01,13:22:36.390,0.0,0.2,22,47.86,17.8,0,-53,89,4,350,158,3640,Race,5917,1000,8,Race,38.652995 15.116607,63,-2,112,-322,-22,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1342,1490,1554,1499,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-08-01,13:22:36.590,0.0,0.2,21,47.69,29.2,0,-53,89,4,350,158,3659,Race,5917,1000,8,Race,38.653038 15.116584,63,-2,165,-173,-144,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1415,1430,1580,1499,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-08-01,13:22:36.790,0.0,0.4,21,47.39,44.6,0,-46,93,4,350,158,3624,Race,5917,1000,8,Race,38.652998 15.116579,63,2,162,-79,-124,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1462,1440,1579,1501,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-08-01,13:22:36.990,0.0,0.4,21,47.04,50.6,10,-51,93,4,350,158,3596,Race,5917,1000,8,Race,38.653032 15.116570,63,6,98,-213,-131,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1396,1436,1548,1503,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-08-01,13:22:37.190,0.06,2.9,21,47.09,41.2,10,-52,93,4,350,158,3592,Race,5917,1000,8,Race,38.653064 15.116595,63,112,8,-218,-77,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1393,1463,1504,1554,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-08-01,13:22:37.390,0.06,4.7,21,46.99,41.2,10,-52,93,0,350,158,3602,Race,5917,1000,8,Race,38.653066 15.116529,64,205,-1,-258,141,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1374,1569,1499,1599,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-08-01,13:22:37.590,0.06,6.7,21,47.02,37.0,10,-50,93,4,350,158,3609,Race,5917,1000,8,Race,38.653037 15.116620,64,224,-36,-303,145,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1352,1571,1483,1609,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-08-01,13:22:37.790,0.06,7.6,21,46.99,32.6,10,-45,95,4,350,158,3609,Race,5917,1000,8,Race,38.652996 15.116586,64,233,-39,-302,119,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1352,1558,1481,1614,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-08-01,13:22:37.990,0.06,8.7,21,47.02,34.4,20,-50,95,4,350,158,3612,Race,5917,1000,8,Race,38.653006 15.116621,65,181,-8,-319,61,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1344,1530,1496,1588,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-08-01,13:22:38.190,0.07,9.4,21,47.09,28.6,20,-51,95,3,350,158,3615,Race,5917,1000,8,Race,38.653019 15.116577,65,174,-15,-344,36,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1332,1517,1493,1585,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-08-01,13:22:38.390,0.07,9.9,21,47.09,28.4,20,-50,95,4,350,158,3606,Race,5917,1000,8,Race,38.653045 15.116624,65,127,-2,-315,34,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1346,1516,1499,1562,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-08-01,13:22:38.590,0.07,10.4,21,47.01,32.8,20,-51,88,4,350,158,3618,Race,5917,1000,8,Race,38.653077 15.116649,65,98,-1,-258,56,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1374,1527,1500,1548,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-08-01,13:22:38.790,0.07,10.6,21,46.98,35.8,20,-58,88,4,350,158,3616,Race,5917,1000,8,Race,38.653033 15.116622,65,111,-2,-229,63,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1389,1531,1500,1554,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-08-01,13:22:38.990,0.07,10.9,22,46.81,39.0,20,-51,88,4,350,158,3610,Race,5917,1000,8,Race,38.653068 15.116607,65,95,1,-193,69,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1406,1533,1500,1546,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-08-01,13:22:39.190,0.07,10.6,22,46.71,42.4,30,-51,88,5,350,158,3604,Race,5917,1000,8,Race,38.653071 15.116607,64,95,-20,-174,13,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1415,1506,1490,1546,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-08-01,13:22:39.390,0.07,10.5,22,46.5,44.8,30,-49,88,4,350,158,3605,Race,5917,1000,8,Race,38.653086 15.116649,64,112,-74,-215,42,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1395,1520,1464,1554,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-08-01,13:22:39.590,0.07,10.8,22,46.45,42.4,30,-49,88,5,350,158,3611,Race,5917,1000,8,Race,38.653066 15.116680,64,79,-67,-140,48,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1432,1523,1468,1538,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-08-01,13:22:39.790,0.08,9.8,22,46.42,48.2,30,-48,97,4,350,158,3629,Race,5917,1000,8,Race,38.653041 15.116620,64,83,-42,-207,56,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1399,1527,1480,1540,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-08-01,13:22:39.990,0.07,9.9,22,46.42,44.6,40,-48,97,4,350,158,3635,Race,5917,1000,8,Race,38.653007 15.116683,64,76,-2,-167,71,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1418,1534,1499,1537,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-08-01,13:22:40.190,0.07,9.8,22,46.35,45.8,40,-50,97,4,350,158,3625,Race,5917,1000,8,Race,38.653064 15.116665,64,79,1,-222,65,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1391,1531,1500,1538,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-08-01,13:22:40.390,0.07,8.2,22,46.4,40.8,40,-49,97,4,350,158,3610,Race,5917,1000,8,Race,38.653013 15.116658,64,38,3,-179,3,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1412,1501,1501,1518,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-08-01,13:22:40.590,0.07,8.1,22,46.46,40.4,40,-51,97,4,350,158,3605,Race,5917,1000,8,Race,38.653053 15.116655,64,46,3,-259,17,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1373,1508,1501,1522,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-08-01,13:22:40.790,0.07,7.6,22,46.46,34.2,50,-53,90,4,350,158,3616,Race,5917,1000,8,Race,38.653097 15.116673,64,44,-3,-257,14,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1374,1507,1499,1521,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-08-01,13:22:40.990,0.07,6.0,22,46.39,37.0,50,-54,90,4,350,158,3608,Race,5917,1000,8,Race,38.653056 15.116713,64,41,-1,-205,3,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1400,1501,1500,1520,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-08-01,13:22:41.190,0.07,5.3,22,46.36,39.4,50,-54,90,5,350,158,3606,Race,5917,1000,8,Race,38.653096 15.116652,64,46,18,-160,20,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1422,1510,1509,1522,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-08-01,13:22:41.390,0.07,5.3,22,46.39,43.8,50,-51,90,4,350,158,3617,Race,5917,1000,8,Race,38.653086 15.116670,64,65,93,-184,11,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1410,1505,1545,1531,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-08-01,13:22:41.590,0.07,3.8,22,46.32,45.8,60,-52,90,4,350,158,3606,Race,5917,1000,8,Race,38.653048 15.116719,64,32,-5,-244,1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1381,1500,1498,1515,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-08-01,13:22:41.790,0.06,1.9,22,46.32,38.4,60,-53,93,4,350,158,3608,Race,5917,1000,8,Race,38.653080 15.116663,64,18,-90,-199,-67,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1403,1468,1456,1509,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-08-01,13:22:41.990,0.07,2.2,22,46.37,41.0,60,-52,93,4,350,158,3613,Race,5917,1000,8,Race,38.653058 15.116676,64,5,-95,-274,-122,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1366,1441,1454,1502,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
