Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),VSpd(m/s),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-06-20,14:43:40.550,-68,-71,100,12,0,7,10,-63,100,14,0.0,38.339303 14.169883,0.1,88.1,0,20,47.9,0.0,2,76,-0.03,0.04,-1.15,OK,2,-1,-522,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1244,1500,1500,1501,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-20,14:43:40.550,-65,-68,100,11,0,7,10,-54,100,13,0.0,38.339337 14.169932,0.1,88.1,0,20,47.9,0.0,2,76,-0.03,0.04,-1.15,OK,2,-1,-522,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1244,1500,1500,1501,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-20,14:43:40.550,-65,-68,100,11,0,7,10,-54,100,13,0.0,38.339290 14.169940,0.1,88.1,0,20,47.9,0.0,2,76,-0.03,0.04,-1.15,OK,2,-1,-522,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1244,1500,1500,1501,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-20,14:43:40.640,-65,-68,100,11,0,7,10,-54,100,13,0.0,38.339339 14.169904,0.1,88.1,0,20,47.9,0.0,2,76,-0.03,0.04,-1.15,OK,1,-1,-507,-3,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1252,1499,1500,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-20,14:43:40.840,-65,-68,100,11,0,7,10,-55,100,12,0.0,38.339291 14.169886,0.1,88.1,0,20,47.9,0.0,2,76,-0.03,0.04,-1.15,OK,2,20,-381,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1313,1500,1510,1501,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-20,14:43:41.040,-64,-67,100,11,0,7,10,-55,100,13,0.0,38.339359 14.169894,0.1,88.1,0,20,47.9,0.0,2,76,-0.03,0.04,-1.15,OK,0,118,-297,21,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1355,1510,1557,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-20,14:43:41.240,-64,-67,100,11,0,7,10,-55,100,13,0.0,38.339268 14.169883,0.1,88.1,0,20,47.9,0.0,2,76,-0.03,0.04,-1.15,OK,2,182,-339,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1334,1500,1589,1501,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-20,14:43:41.440,-64,-67,100,11,0,7,10,-62,100,12,0.0,38.339312 14.169871,0.1,88.1,0,20,47.9,0.0,2,76,-0.03,0.04,-1.15,OK,40,167,-353,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1327,1500,1581,1519,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-20,14:43:41.640,-64,-67,100,11,0,7,10,-62,100,12,0.0,38.339326 14.169918,0.1,88.1,0,20,47.9,0.0,2,76,-0.03,0.04,-1.15,OK,91,207,-291,-22,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1358,1490,1601,1544,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-20,14:43:41.840,-64,-65,100,12,0,7,10,-60,100,13,0.0,38.339280 14.169885,0.1,88.1,0,20,47.9,0.0,2,76,-0.03,0.04,-1.15,OK,103,182,-347,-11,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1330,1495,1589,1550,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
