Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-11-06,16:15:21.220,-31,-26,100,12,1,5,10,-30,100,14,-104,1,-64,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,0,-1,0x0000000000005C50,1466,1500,1500,1448,2012,988,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-11-06,16:15:21.230,-31,-26,100,12,1,5,10,-31,100,14,-108,0,-70,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,0,-1,0x0000000000005C50,1466,1500,1500,1448,2012,988,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-11-06,16:15:21.270,-31,-26,100,12,1,5,10,-31,100,14,-134,0,-121,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,0,-1,0x0000000000005C50,1441,1500,1500,1435,2012,988,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-11-06,16:15:21.470,-32,-31,100,13,1,5,10,-32,100,14,-126,1,-47,-2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,0,-1,0x0000000000005C50,1477,1499,1500,1439,2012,988,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-11-06,16:15:21.670,-32,-31,100,13,1,5,10,-32,100,14,-106,1,-48,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,0,-1,0x0000000000005C50,1477,1500,1500,1448,2012,988,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-11-06,16:15:21.870,-32,-33,100,13,1,5,10,-40,100,14,-2,1,-46,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,0,-1,0x0000000000005C50,1478,1500,1500,1499,2012,988,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-11-06,16:15:22.070,-32,-33,100,13,1,5,10,-39,100,14,1,1,-15,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,0,-1,0x000000000000FC50,1493,1500,1500,1500,2012,988,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-11-06,16:15:22.270,-33,-38,100,13,1,5,10,-34,100,15,-1,0,-18,-1,1024,-1024,1024,1024,1024,-1,-1,0,-1,1,-1,0,-1,0x000000000000FC50,1491,1500,1500,1500,2012,1500,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-11-06,16:15:22.470,-33,-38,100,13,1,5,10,-33,100,14,-24,-1,4,0,1024,-1024,1024,1024,1024,-1,-1,0,-1,1,-1,0,-1,0x000000000000FC50,1502,1500,1500,1489,2012,1500,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-11-06,16:15:22.670,-34,-41,100,12,1,5,10,-35,100,14,0,1,54,0,1024,-1024,1024,1024,1024,-1,-1,0,-1,1,-1,0,-1,0x0000000000003C50,1526,1500,1500,1500,2012,1500,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-11-06,16:15:22.870,-34,-41,100,12,1,5,10,-35,100,14,-62,0,160,1,1024,-1024,1024,1024,1024,-1,-1,1,-1,1,-1,0,-1,0x0000000000003C50,1578,1500,1500,1470,2012,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
