Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,VSpd(m/s),Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-06-24,17:43:44.550,-46,-39,100,12,1,7,10,-38,100,13,41.365032 14.085137,0.1,115.2,0,27,47.5,0.1,1582,61,0.0,0.0,-0.95,!ERR,0.0,4,1,-542,-2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1235,1499,1500,1502,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-24,17:43:44.550,-46,-39,100,12,1,7,10,-38,100,13,41.365031 14.085113,0.1,115.2,0,27,47.5,0.1,1582,61,0.0,0.0,-0.95,!ERR,0.0,4,1,-542,-2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1235,1499,1500,1502,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-24,17:43:44.740,-46,-38,100,12,1,7,10,-38,100,13,41.365013 14.085059,0.1,115.2,0,27,47.5,0.1,1582,61,0.0,0.0,-0.95,!ERR,0.0,4,2,-366,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1321,1500,1501,1502,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-24,17:43:44.940,-46,-38,100,12,1,7,10,-38,100,13,41.364978 14.085121,0.1,115.2,0,27,47.5,0.1,1582,61,0.0,0.0,-0.95,!ERR,0.0,59,126,-377,2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1315,1501,1561,1529,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-24,17:43:45.140,-46,-38,100,12,1,7,10,-39,100,12,41.365024 14.085126,0.1,115.2,0,27,47.5,0.1,1582,61,0.0,0.0,-0.95,!ERR,0.0,117,196,-426,2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1291,1501,1595,1557,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-24,17:43:45.340,-48,-40,100,12,1,7,10,-41,100,14,41.364967 14.085092,0.1,115.2,0,27,47.5,1.6,1582,61,0.0,0.0,-0.95,!ERR,0.0,133,119,-460,29,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1275,1514,1558,1565,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-24,17:43:45.540,-48,-40,100,12,1,7,10,-38,100,13,41.365031 14.085130,0.1,115.2,0,27,47.5,1.6,1582,61,0.0,0.0,-0.95,!ERR,0.0,269,45,-461,15,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1274,1507,1522,1631,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-24,17:43:45.740,-41,-36,100,12,1,7,10,-34,100,13,41.364956 14.085144,0.1,115.2,0,27,47.5,1.6,1582,61,0.0,0.0,-0.95,!ERR,0.0,371,3,-527,53,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1242,1526,1501,1681,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-24,17:43:45.940,-41,-36,100,12,1,7,10,-41,100,12,41.364972 14.085050,0.1,115.2,0,27,47.5,1.6,1582,61,0.0,0.0,-0.95,!ERR,0.0,351,81,-418,201,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1295,1598,1539,1671,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-24,17:43:46.140,-41,-36,100,12,1,7,10,-41,100,12,41.364970 14.085057,0.1,115.2,0,27,47.5,1.6,1582,61,0.0,0.0,-0.95,!ERR,0.0,326,10,-418,194,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1295,1594,1505,1659,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-24,17:43:46.340,-49,-42,100,12,1,7,10,-43,100,13,41.365051 14.085108,0.1,115.2,0,27,47.5,1.6,1582,61,0.0,0.0,-0.95,!ERR,0.0,331,-94,-376,150,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1316,1573,1454,1661,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-24,17:43:46.540,-49,-42,100,12,1,7,10,-39,100,12,41.364957 14.085098,0.1,115.2,0,27,47.5,1.6,1582,61,0.17,0.0,-0.84,!ERR,0.0,305,-57,-493,97,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1259,1547,1472,1649,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-24,17:43:46.740,-40,-44,100,12,0,7,10,-35,100,13,41.365036 14.085074,0.1,115.2,0,27,47.5,1.6,1582,61,0.17,0.0,-0.84,!ERR,0.0,308,-59,-498,105,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1256,1551,1471,1650,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-24,17:43:46.940,-40,-44,100,12,0,7,10,-34,100,12,41.365013 14.085108,0.1,115.2,0,27,47.5,1.6,1582,61,0.17,0.0,-0.84,!ERR,0.0,249,-70,-423,78,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1293,1538,1466,1621,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-24,17:43:47.140,-44,-40,100,12,1,7,10,-46,100,13,41.365021 14.085049,0.1,115.2,0,27,47.5,1.6,1582,61,0.17,0.0,-0.84,!ERR,0.0,220,-3,-467,107,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1271,1552,1499,1607,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-24,17:43:47.340,-44,-40,100,12,1,7,10,-46,100,13,41.364990 14.085056,0.1,115.2,0,27,47.5,1.6,1582,61,0.17,0.0,-0.84,!ERR,0.0,154,2,-383,135,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1312,1566,1501,1575,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-24,17:43:47.540,-44,-40,100,12,1,7,10,-46,100,13,41.364981 14.085087,0.1,115.2,0,27,47.5,1.6,1582,61,0.17,0.0,-0.84,AIR,0.0,150,-1,-445,14,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1282,1507,1500,1573,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-24,17:43:47.740,-44,-40,100,12,1,7,10,-31,100,13,41.365053 14.085075,0.1,115.2,0,27,47.5,1.6,1582,61,0.17,0.0,-0.84,AIR,0.0,20,-4,-402,-9,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1303,1496,1498,1510,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
