Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),VSpd(m/s),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-06-24,10:47:00.890,-47,-46,100,12,1,7,10,-42,100,13,0.0,41.471240 14.097293,0.1,37.3,0,26,49.5,1.3,411,90,0.04,0.04,1.21,!ERR,-1,0,-574,-13,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1219,1494,1500,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:47:00.890,-48,-47,100,12,1,7,10,-42,100,13,0.0,41.471270 14.097304,0.1,37.3,0,26,49.5,1.3,411,90,0.04,0.04,1.21,!ERR,-1,0,-572,-13,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1220,1494,1500,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:47:01.080,-48,-47,100,12,1,7,10,-42,100,13,0.0,41.471243 14.097303,0.1,37.3,0,26,49.5,1.3,411,90,0.04,0.04,1.21,!ERR,0,1,-501,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1255,1500,1500,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:47:01.280,-48,-47,100,12,1,7,10,-44,100,13,0.0,41.471264 14.097301,0.1,37.3,0,26,49.5,1.3,411,90,0.04,0.04,1.21,!ERR,-1,0,-443,4,1024,-1024,1024,1023,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1283,1502,1500,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:47:01.480,-48,-48,100,12,1,7,10,-39,100,11,0.0,41.471288 14.097313,0.1,37.3,0,26,49.5,1.3,411,90,0.04,0.04,1.21,!ERR,0,-2,-409,15,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1300,1507,1499,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:47:01.680,-48,-48,100,12,1,7,10,-41,100,13,0.0,41.471215 14.097334,0.1,37.3,0,26,49.5,1.3,411,90,0.04,0.04,1.22,!ERR,1,-4,-403,3,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1303,1501,1498,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:47:01.880,-48,-48,100,12,1,7,10,-48,100,13,0.0,41.471231 14.097354,0.1,37.3,0,26,49.5,1.3,411,90,0.04,0.04,1.22,!ERR,2,-15,-463,11,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1273,1505,1493,1501,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:47:02.080,-48,-48,100,12,1,7,10,-48,100,13,0.0,41.471215 14.097288,0.1,37.3,0,26,49.5,1.3,411,90,0.04,0.04,1.22,!ERR,0,-4,-459,5,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1275,1502,1498,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:47:02.280,-48,-48,100,12,1,7,10,-43,100,12,0.0,41.471263 14.097374,0.1,37.3,0,26,49.5,1.3,411,90,0.04,0.04,1.22,!ERR,1,-36,-432,2,1024,-1024,1024,1023,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1288,1501,1483,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:47:02.480,-48,-48,100,12,1,7,10,-43,100,12,0.0,41.471283 14.097284,0.1,37.3,0,26,49.5,1.3,411,90,0.04,0.04,1.22,!ERR,1,-3,-408,3,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1299,1502,1499,1501,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:47:02.680,-57,-48,96,12,1,7,10,-39,100,12,0.0,41.471272 14.097289,0.1,37.3,0,26,49.5,1.3,411,90,0.04,0.04,1.22,AIR,2,-1,-419,-1,1024,-1024,1024,1023,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1295,1500,1500,1501,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:47:02.880,-57,-48,96,12,1,7,10,-39,100,13,0.0,41.471253 14.097288,0.1,37.3,0,26,49.5,1.3,411,90,0.04,0.04,1.22,AIR,-1,-3,-415,13,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1297,1506,1499,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:47:03.080,-54,-48,100,12,1,7,10,-40,100,12,0.0,41.471210 14.097315,0.1,37.3,0,26,49.5,1.3,411,90,0.04,0.04,1.22,AIR,3,-2,-418,9,1024,-1024,1024,1023,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1295,1504,1499,1501,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:47:03.280,-54,-48,100,12,1,7,10,-40,100,12,0.0,41.471248 14.097290,0.1,37.3,0,26,49.5,1.3,411,90,0.04,0.04,1.22,AIR,1,-3,-436,19,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1287,1508,1499,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:47:03.480,-54,-48,100,12,1,7,10,-39,100,12,0.0,41.471256 14.097332,0.1,37.3,0,26,49.5,1.3,411,90,0.04,0.04,1.22,AIR,0,-3,-437,21,1024,-1024,1024,1023,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1286,1510,1499,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:47:03.680,-51,-49,97,12,1,7,10,-38,100,13,1.3,41.471268 14.097284,0.1,37.3,0,26,49.5,1.3,411,90,0.04,0.04,1.22,AIR,0,-2,-542,68,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1235,1533,1499,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:47:03.880,-51,-49,97,12,1,7,10,-41,100,11,1.3,41.471278 14.097294,0.1,37.3,0,26,49.5,1.3,411,90,0.04,0.04,1.22,AIR,1,-1,-526,53,1024,-1024,1024,1023,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1242,1526,1500,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
