Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,VSpd(m/s),Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-06-24,15:07:19.190,-47,-51,99,11,0,7,10,-46,100,12,41.387222 14.226799,0.1,174.9,0,26,50.5,0.0,4,99,0.01,0.01,-1.68,!ERR,0.0,0,84,-408,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1300,1500,1541,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-06-24,15:07:19.190,-47,-51,99,11,0,7,10,-46,100,13,41.387201 14.226762,0.1,174.9,0,26,50.5,0.0,4,99,0.01,0.01,-1.68,!ERR,0.0,0,86,-406,1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1301,1500,1542,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-06-24,15:07:19.380,-47,-50,99,11,0,7,10,-46,100,2,41.387247 14.226804,0.1,174.9,0,26,50.5,0.0,4,99,0.01,0.01,-1.68,!ERR,0.0,-2,80,-256,-2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1375,1499,1539,1499,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-06-24,15:07:19.580,-47,-50,99,11,0,7,10,-45,100,13,41.387170 14.226780,0.1,174.9,0,26,50.4,1.2,5,99,0.01,0.01,-1.68,!ERR,0.0,-19,90,-137,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1433,1500,1544,1491,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-06-24,15:07:19.780,-47,-50,99,11,0,7,10,-45,100,13,41.387178 14.226784,0.1,174.9,0,26,50.4,1.2,5,99,0.01,0.01,-1.68,!ERR,0.0,-81,93,-140,-45,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1432,1478,1545,1461,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-06-24,15:07:19.980,-47,-45,100,11,1,7,10,-39,100,13,41.387202 14.226764,0.1,174.9,0,26,50.4,1.2,5,99,0.01,0.01,-1.68,!ERR,0.0,-131,157,-242,-87,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1382,1458,1576,1436,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-06-24,15:07:20.180,-47,-45,100,11,1,7,10,-42,100,12,41.387252 14.226769,0.1,174.9,0,26,50.4,1.2,5,99,0.01,0.01,-1.68,!ERR,0.0,-153,144,-242,-152,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1382,1426,1570,1426,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-06-24,15:07:20.380,-53,-45,100,11,1,7,10,-50,100,13,41.387241 14.226817,0.1,174.9,0,26,50.4,1.2,5,99,0.01,0.01,-1.68,!ERR,0.0,-170,122,-283,-155,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1362,1425,1559,1417,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-06-24,15:07:20.580,-53,-45,100,11,1,7,10,-46,100,13,41.387206 14.226733,0.1,174.9,0,26,50.4,1.2,5,99,0.08,0.0,-1.66,!ERR,0.0,-173,60,-210,-154,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1397,1425,1529,1416,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-06-24,15:07:20.780,-45,-42,100,11,1,7,10,-43,100,13,41.387239 14.226789,0.1,174.9,0,26,50.4,1.2,5,99,0.08,0.0,-1.66,!ERR,0.0,-194,3,-183,-164,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1411,1420,1501,1405,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
