Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),VSpd(m/s),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-06-24,10:23:38.490,-41,-38,100,12,1,7,10,-34,100,13,0.0,41.334142 14.225250,0.1,67.7,0,28,46.9,3.0,335,67,-0.01,0.0,0.23,!ERR,-31,127,-361,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1323,1500,1562,1485,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-06-24,10:23:38.490,-40,-39,100,12,1,7,10,-37,100,13,0.0,41.334121 14.225273,0.1,67.7,0,28,46.9,3.0,335,67,-0.01,0.0,0.23,!ERR,-32,132,-356,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1326,1500,1564,1485,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-06-24,10:23:38.650,-40,-39,100,12,1,7,10,-34,100,13,0.0,41.334107 14.225202,0.1,67.7,0,28,46.9,3.0,335,67,-0.01,0.0,0.23,!ERR,-161,172,-258,-113,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1374,1445,1584,1422,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-06-24,10:23:38.850,-40,-39,100,12,1,7,10,-35,100,13,0.0,41.334111 14.225241,0.1,67.7,0,28,46.9,3.0,335,67,-0.01,0.0,0.23,!ERR,-308,63,-405,-322,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1302,1343,1531,1350,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-06-24,10:23:39.050,-40,-39,100,12,1,7,10,-39,100,12,0.0,41.334144 14.225270,0.1,67.7,0,28,46.9,3.0,335,67,-0.01,0.0,0.23,!ERR,-373,-2,-209,-298,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1398,1355,1499,1318,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-06-24,10:23:39.250,-40,-39,100,12,1,7,10,-39,100,12,0.0,41.334202 14.225216,0.1,67.7,0,28,46.9,3.0,335,67,-0.01,0.0,0.23,!ERR,-399,-103,-236,-285,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1385,1361,1450,1305,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-06-24,10:23:39.450,-46,-42,100,12,1,7,10,-35,100,13,0.0,41.334156 14.225268,0.1,67.7,0,28,46.9,3.0,335,67,-0.01,0.0,0.23,AIR,-395,-132,-256,-304,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1375,1352,1436,1307,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-06-24,10:23:39.650,-46,-42,100,12,1,7,10,-35,100,13,0.0,41.334172 14.225278,0.1,67.7,0,28,46.9,3.0,335,67,-0.01,0.0,0.23,AIR,-326,-172,-351,-299,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1328,1354,1416,1341,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-06-24,10:23:39.850,-50,-47,100,12,1,7,10,-48,100,13,0.0,41.334131 14.225293,0.1,67.7,0,28,46.9,3.0,335,67,-0.01,0.0,0.23,AIR,-313,-187,-354,-293,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1327,1357,1409,1347,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-06-24,10:23:40.050,-50,-47,100,12,1,7,10,-43,100,13,0.0,41.334181 14.225272,0.1,67.7,0,28,46.9,3.0,335,67,-0.01,0.0,0.23,AIR,-269,-183,-317,-281,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1345,1363,1411,1369,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
