Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),VSpd(m/s),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-06-24,10:32:48.770,-59,-47,100,12,1,7,10,-41,100,13,0.0,41.367717 14.222123,0.0,236.8,0,28,46.3,0.8,927,62,-0.01,0.05,-0.33,!ERR,-70,247,-202,-69,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1401,1467,1620,1466,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-06-24,10:32:48.780,-62,-46,100,12,1,7,10,-42,100,13,0.0,41.367700 14.222081,0.0,236.8,0,28,46.3,0.8,927,62,-0.01,0.05,-0.33,!ERR,-74,246,-200,-75,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1402,1464,1620,1464,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-06-24,10:32:48.960,-62,-46,100,12,1,7,10,-38,100,13,0.0,41.367775 14.222134,0.0,236.8,0,28,46.3,0.8,927,62,-0.01,0.05,-0.33,!ERR,-232,218,-253,-250,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1375,1376,1605,1386,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-06-24,10:32:49.160,-59,-44,100,12,1,7,10,-45,100,13,0.0,41.367725 14.222135,0.0,236.8,0,28,46.3,0.8,927,62,-0.01,0.05,-0.33,!ERR,-271,6,-303,-375,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1352,1317,1503,1368,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-06-24,10:32:49.360,-59,-44,100,12,1,7,10,-46,100,12,0.0,41.367755 14.222111,0.0,236.8,0,28,46.3,0.8,927,62,-0.01,0.05,-0.33,!ERR,-333,0,-191,-355,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1407,1327,1500,1338,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-06-24,10:32:49.560,-59,-44,100,12,1,7,10,-46,100,12,0.0,41.367784 14.222142,0.0,236.8,0,28,46.3,0.8,927,62,-0.01,0.05,-0.33,!ERR,-335,-3,-208,-346,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1398,1331,1499,1337,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-06-24,10:32:49.760,-58,-51,100,12,1,7,10,-48,100,13,0.0,41.367732 14.222152,0.0,236.8,0,28,46.3,0.8,927,62,-0.01,0.05,-0.33,!ERR,-295,-21,-207,-357,1024,-1024,1024,1023,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1398,1325,1489,1356,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-06-24,10:32:49.960,-58,-51,100,12,1,7,10,-48,100,13,0.0,41.367780 14.222174,0.0,236.8,0,28,46.3,0.8,927,62,-0.01,0.05,-0.33,AIR,-263,-128,-158,-305,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1423,1351,1438,1372,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-06-24,10:32:50.160,-58,-51,100,12,1,7,10,-51,100,13,0.0,41.367706 14.222178,0.0,236.8,0,28,46.3,0.8,927,62,-0.01,0.05,-0.33,AIR,-254,-141,-147,-286,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1428,1361,1431,1376,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-06-24,10:32:50.360,-60,-57,100,11,1,7,10,-54,100,13,0.0,41.367743 14.222087,0.0,236.8,0,28,46.3,0.8,927,62,-0.01,0.05,-0.33,AIR,-242,-150,-114,-274,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1444,1366,1427,1382,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
