Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),VSpd(m/s),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,EX3,EX4,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-06-10,16:20:45.400,-54,-39,100,12,1,7,10,-35,100,12,0.0,38.513837 14.096376,0.1,0.0,0,10,50.1,0.0,7,99,-0.01,0.02,-1.18,!ERR,-1,2,-832,0,1024,-1004,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1093,1500,1500,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.1
2024-06-10,16:20:45.410,-52,-39,100,12,1,7,10,-36,100,13,0.0,38.513862 14.096380,0.1,0.0,0,10,50.1,0.0,7,99,-0.01,0.02,-1.18,!ERR,-1,2,-830,0,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1094,1500,1500,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.1
2024-06-10,16:20:45.600,-52,-39,100,12,1,7,10,-36,100,13,0.0,38.513884 14.096396,0.1,0.0,0,10,50.1,0.0,7,99,-0.01,0.02,-1.18,!ERR,1,1,-786,1,1024,-1006,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1115,1500,1500,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.1
2024-06-10,16:20:45.800,-52,-39,100,12,1,7,10,-36,100,13,0.0,38.513848 14.096419,0.1,0.0,0,10,50.1,0.0,7,99,-0.01,0.02,-1.18,!ERR,0,3,-758,0,1024,-1007,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1129,1500,1501,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.1
2024-06-10,16:20:46.000,-54,-39,99,12,1,7,10,-36,100,14,0.0,38.513838 14.096385,0.1,0.0,0,10,50.1,0.0,7,99,-0.01,0.02,-1.18,!ERR,1,2,-718,0,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1149,1500,1500,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.1
2024-06-10,16:20:46.200,-54,-39,99,12,1,7,10,-36,100,12,0.0,38.513846 14.096416,0.1,0.0,0,10,50.1,0.0,7,99,-0.01,0.02,-1.18,!ERR,0,2,-691,-1,1024,-1006,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1162,1500,1500,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.1
2024-06-10,16:20:46.400,-54,-39,99,12,1,7,10,-36,100,12,0.0,38.513809 14.096370,0.1,0.0,0,10,50.1,0.0,7,99,-0.01,0.02,-1.18,!ERR,0,2,-653,1,1024,-1004,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1180,1500,1500,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.1
2024-06-10,16:20:46.600,-56,-39,100,12,1,7,10,-35,100,13,0.0,38.513881 14.096389,0.1,0.0,0,10,50.1,0.0,7,99,-0.01,0.02,-1.18,!ERR,1,3,-615,1,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1199,1500,1501,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.1
2024-06-10,16:20:46.800,-56,-39,100,12,1,7,10,-35,100,13,0.0,38.513845 14.096361,0.3,0.0,-1,10,50.1,0.0,7,99,-0.01,0.02,-1.18,!ERR,0,4,-584,1,1024,-1005,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1214,1500,1501,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.1
2024-06-10,16:20:47.000,-56,-39,100,12,1,7,10,-35,100,13,0.0,38.513869 14.096373,0.3,0.0,-1,10,50.1,0.0,7,99,-0.01,0.02,-1.18,!ERR,0,9,-577,1,1024,-1007,-1024,0,0,0,0,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1218,1500,1504,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.1
