Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),VSpd(m/s),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-06-24,09:44:17.590,-38,-40,99,12,0,7,10,-34,100,14,0.0,41.309670 14.088558,0.0,7.5,-1,25,50.1,0.0,2,99,0.0,0.01,-1.7,!ERR,-2,-1,-646,2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1184,1501,1500,1499,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-24,09:44:17.590,-38,-40,99,12,0,7,10,-34,100,12,0.0,41.309634 14.088559,0.0,7.5,-1,25,50.1,0.0,2,99,0.0,0.01,-1.7,!ERR,-2,-1,-646,2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1184,1501,1500,1499,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-24,09:44:17.780,-38,-40,99,12,0,7,10,-34,100,12,0.0,41.309596 14.088570,0.0,7.5,-1,25,50.1,0.0,2,99,0.0,0.01,-1.7,!ERR,-1,-1,-634,1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1189,1500,1500,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-24,09:44:17.980,-38,-41,100,12,0,7,10,-33,100,13,0.0,41.309593 14.088608,0.0,7.5,-1,25,50.1,0.0,2,99,0.0,0.02,-1.7,!ERR,0,1,-1024,1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000040,998,1500,1500,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-24,09:44:18.180,-38,-41,100,12,0,7,10,-34,100,13,0.0,41.309612 14.088534,0.0,7.5,-1,25,50.1,0.0,2,99,0.0,0.02,-1.7,!ERR,1,-2,-1024,1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1500,1499,1500,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-24,09:44:18.380,-37,-42,99,12,0,7,10,-33,100,13,0.0,41.309591 14.088538,0.0,7.5,-1,25,50.1,0.0,2,99,0.0,0.02,-1.7,!ERR,-1,-1,-1024,1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1500,1500,1500,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-24,09:44:18.580,-37,-42,99,12,0,7,10,-34,100,12,0.0,41.309616 14.088576,0.0,7.5,-1,25,50.1,0.0,2,99,0.0,0.02,-1.7,!ERR,1,2,-1024,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1500,1501,1500,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-24,09:44:18.780,-37,-42,99,12,0,7,10,-34,100,12,0.0,41.309654 14.088540,0.0,7.5,-1,25,50.1,0.0,2,99,0.0,0.02,-1.7,!ERR,0,1,-1024,1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1500,1500,1500,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-24,09:44:18.980,-38,-41,100,12,0,7,10,-40,100,13,0.0,41.309570 14.088610,0.0,7.5,-1,25,50.1,0.0,2,99,0.0,0.02,-1.7,AIR,2,0,-1024,1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1500,1500,1501,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-24,09:44:19.180,-38,-41,100,12,0,7,10,-32,100,12,0.0,41.309635 14.088599,0.0,7.5,-1,25,50.1,0.0,2,99,0.0,0.02,-1.7,AIR,2,-1,-1024,1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1500,1500,1501,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
