Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,VSpd(m/s),Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-06-25,09:34:47.830,-69,-51,98,10,1,7,10,-52,100,13,41.374753 14.145012,0.0,305.7,0,29,50.5,0.0,4,99,0.01,0.0,-1.77,!ERR,0.0,-4,119,-248,1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1379,1500,1558,1498,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-06-25,09:34:47.830,-69,-51,98,10,1,7,10,-50,100,13,41.374731 14.144937,0.0,305.7,0,29,50.5,0.0,4,99,0.01,0.0,-1.77,!ERR,0.0,-5,121,-248,1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1379,1500,1559,1498,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-06-25,09:34:48.010,-64,-49,100,11,1,7,10,-47,100,12,41.374690 14.144975,0.0,305.7,0,29,50.5,0.0,4,99,0.01,0.0,-1.77,!ERR,0.0,-152,209,-266,-77,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1370,1463,1602,1426,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-06-25,09:34:48.210,-64,-49,100,11,1,7,10,-47,100,12,41.374684 14.144958,0.0,305.7,0,29,50.5,0.0,4,99,0.01,0.0,-1.77,!ERR,0.0,-245,246,-379,-237,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1314,1385,1620,1381,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-06-25,09:34:48.410,-64,-49,100,11,1,7,10,-50,100,13,41.374730 14.144998,0.0,305.7,0,29,50.5,0.0,4,99,0.01,0.0,-1.77,!ERR,0.0,-194,244,-363,-254,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1322,1376,1619,1406,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-06-25,09:34:48.610,-64,-49,100,11,1,7,10,-50,100,13,41.374711 14.144954,0.0,305.7,0,29,50.5,0.0,4,99,0.01,0.0,-1.77,!ERR,0.0,-177,176,-292,-233,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1357,1386,1586,1414,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-06-25,09:34:48.810,-62,-56,100,11,1,7,10,-52,100,13,41.374694 14.144955,0.0,305.7,0,29,50.4,0.9,6,99,0.01,0.0,-1.77,!ERR,0.0,-143,72,-282,-228,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1362,1389,1535,1430,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-06-25,09:34:49.010,-62,-56,100,11,1,7,10,-63,100,11,41.374679 14.144942,0.0,305.7,0,29,50.4,0.9,6,99,0.01,0.0,-1.77,!ERR,0.0,-126,3,-298,-194,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1354,1406,1501,1439,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-06-25,09:34:49.210,-63,-65,100,10,0,7,10,-67,100,7,41.374727 14.144972,0.0,305.7,0,29,50.4,0.9,6,99,0.01,0.0,-1.77,!ERR,0.0,-107,2,-339,-79,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1334,1462,1501,1448,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-06-25,09:34:49.410,-63,-65,100,10,0,7,10,-60,100,13,41.374669 14.144980,0.0,305.7,0,29,50.4,0.9,6,99,0.01,0.0,-1.77,!ERR,0.0,-86,1,-377,-11,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1315,1495,1500,1458,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
