Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,VSpd(m/s),Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-07-02,15:26:37.940,-37,-36,100,13,1,7,10,-35,100,13,38.360171 14.103425,0.1,14.6,0,17,48.5,0.0,1030,75,0.01,0.01,0.87,ACRO,0.2,-1,1,-560,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1226,1500,1500,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-07-02,15:26:37.940,-37,-36,100,13,1,7,10,-35,100,13,38.360224 14.103391,0.1,14.6,0,17,48.5,0.0,1030,75,0.01,0.01,0.87,ACRO,0.2,-1,1,-559,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1227,1500,1501,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-07-02,15:26:38.060,-37,-36,100,13,1,7,10,-46,100,13,38.360167 14.103411,0.1,14.6,0,17,48.5,0.0,1030,75,0.01,0.01,0.87,ACRO,0.2,-2,13,-497,-2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1257,1499,1506,1499,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-07-02,15:26:38.260,-37,-36,100,13,1,7,10,-34,100,13,38.360138 14.103409,0.1,14.6,0,17,48.5,0.0,1030,75,0.01,0.01,0.87,ACRO,0.2,-11,67,-392,-3,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1308,1499,1532,1495,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-07-02,15:26:38.460,-38,-35,100,12,1,7,10,-33,100,13,38.360143 14.103442,0.1,14.6,0,17,48.5,0.0,1030,75,0.01,0.01,0.87,ACRO,0.2,-52,109,-324,-63,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1341,1469,1553,1475,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-07-02,15:26:38.660,-38,-35,100,12,1,7,10,-33,100,13,38.360193 14.103439,0.1,14.6,0,17,48.5,0.0,1030,75,0.01,0.01,0.87,ACRO,0.0,-244,136,-345,-150,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1331,1427,1566,1381,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-07-02,15:26:38.860,-38,-35,100,12,1,7,10,-29,100,12,38.360170 14.103407,0.1,14.6,0,17,48.5,0.0,1030,75,0.01,0.01,0.87,ACRO,0.0,-314,91,-343,-227,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1332,1389,1544,1347,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-07-02,15:26:39.060,-40,-32,100,12,1,7,10,-32,100,14,38.360207 14.103410,0.1,14.6,0,17,48.5,0.0,1030,75,0.01,0.01,0.87,ACRO,0.0,-336,85,-363,-200,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1322,1403,1541,1336,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-07-02,15:26:39.260,-40,-32,100,12,1,7,10,-42,100,12,38.360235 14.103468,0.1,14.6,0,17,48.5,0.0,1030,75,0.01,0.01,0.87,ACRO,0.0,-289,57,-397,-181,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1306,1412,1528,1359,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-07-02,15:26:39.460,-39,-44,100,13,0,7,10,-39,100,13,38.360196 14.103388,0.1,14.6,0,17,48.5,0.0,1030,75,0.01,0.01,0.87,ACRO,0.0,-275,37,-416,-176,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1296,1414,1518,1366,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-07-02,15:26:39.660,-39,-44,100,13,0,7,10,-35,100,13,38.360227 14.103404,0.1,14.6,0,17,48.5,0.0,1030,75,0.01,0.01,0.87,ACRO,0.0,-258,4,-424,-167,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1292,1419,1502,1374,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-07-02,15:26:39.860,-39,-44,100,13,0,7,10,-35,100,13,38.360173 14.103434,0.1,14.6,0,17,48.5,0.0,1030,75,0.01,0.01,0.87,ACRO,0.0,-224,-23,-416,-126,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1296,1439,1489,1391,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-07-02,15:26:40.060,-44,-38,100,12,1,7,10,-42,100,13,38.360184 14.103413,0.1,14.6,0,17,48.5,0.0,1030,75,0.01,0.01,0.87,ACRO,0.0,-172,-133,-405,-69,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1302,1467,1435,1416,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-07-02,15:26:40.260,-44,-38,100,12,1,7,10,-42,100,13,38.360202 14.103472,0.1,14.6,0,17,48.5,0.0,1030,75,0.01,0.01,0.87,ACRO,0.0,-159,-123,-408,-7,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1300,1497,1440,1423,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
